Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collected_by.1,collected_by,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host_disease,HOST,host_subject_id,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,strain
SRR29273772,WGS,297,645821363,PRJNA1119915,SAMN41664686,Pathogen.cl,271418330,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791160,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST20725,Illumina HiSeq 2000,missing,missing,EUST20725,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST20725,SRP511583,not applicable
SRR29273773,WGS,296,537993722,PRJNA1119915,SAMN41664685,Pathogen.cl,230142789,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791159,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST20716,Illumina HiSeq 2000,missing,missing,EUST20716,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST20716,SRP511583,not applicable
SRR29273774,WGS,297,481360392,PRJNA1119915,SAMN41664655,Pathogen.cl,205733002,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791158,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST20417,Illumina HiSeq 2000,missing,missing,EUST20417,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST20417,SRP511583,not applicable
SRR29273775,WGS,297,467143139,PRJNA1119915,SAMN41664654,Pathogen.cl,202271647,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-12,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791157,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST20404,Illumina HiSeq 2000,missing,missing,EUST20404,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST20404,SRP511583,not applicable
SRR29273776,WGS,294,3683500442,PRJNA1119915,SAMN41664653,Pathogen.cl,1786267997,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-12,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791156,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST19064,Illumina HiSeq 2000,missing,missing,EUST19064,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:44:00Z,1,EUST19064,SRP511583,not applicable
SRR29273777,WGS,297,865103574,PRJNA1119915,SAMN41664652,Pathogen.cl,371808134,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791155,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST19053,Illumina HiSeq 2000,missing,missing,EUST19053,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST19053,SRP511583,not applicable
SRR29273778,WGS,298,848630778,PRJNA1119915,SAMN41664651,Pathogen.cl,365931343,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2019-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791154,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST19048,Illumina HiSeq 2000,missing,missing,EUST19048,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST19048,SRP511583,not applicable
SRR29273779,WGS,266,778592298,PRJNA1119915,SAMN41664201,Pathogen.cl,332638948,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-04,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791153,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST11210,Illumina HiSeq 2000,missing,missing,EUST11210,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST11210,SRP511583,not applicable
SRR29273780,WGS,289,471003584,PRJNA1119915,SAMN41664156,Pathogen.cl,202823066,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2016-12,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791152,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST10751,Illumina HiSeq 2000,missing,missing,EUST10751,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST10751,SRP511583,not applicable
SRR29273781,WGS,297,889659230,PRJNA1119915,SAMN41664650,Pathogen.cl,384128905,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-11,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791151,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST19032,Illumina HiSeq 2000,missing,missing,EUST19032,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST19032,SRP511583,not applicable
SRR29273782,WGS,297,852087731,PRJNA1119915,SAMN41664649,Pathogen.cl,366180191,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791150,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST19025,Illumina HiSeq 2000,missing,missing,EUST19025,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST19025,SRP511583,not applicable
SRR29273783,WGS,297,838558417,PRJNA1119915,SAMN41664648,Pathogen.cl,363210260,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791149,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST19017,Illumina HiSeq 2000,missing,missing,EUST19017,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-05T00:00:00Z,2024-06-04T09:42:00Z,1,EUST19017,SRP511583,not applicable
SRR29273784,WGS,297,877548143,PRJNA1119915,SAMN41664647,Pathogen.cl,376939358,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791148,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST19008,Illumina HiSeq 2000,missing,missing,EUST19008,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST19008,SRP511583,not applicable
SRR29273785,WGS,287,866429744,PRJNA1119915,SAMN41664646,Pathogen.cl,371658021,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791147,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST18998,Illumina HiSeq 2000,missing,missing,EUST18998,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST18998,SRP511583,not applicable
SRR29273786,WGS,291,880618971,PRJNA1119915,SAMN41664645,Pathogen.cl,379069989,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791146,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST18985,Illumina HiSeq 2000,missing,missing,EUST18985,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST18985,SRP511583,not applicable
SRR29273787,WGS,289,905345706,PRJNA1119915,SAMN41664644,Pathogen.cl,388888050,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791145,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST18971,Illumina HiSeq 2000,missing,missing,EUST18971,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST18971,SRP511583,not applicable
SRR29273788,WGS,292,858405456,PRJNA1119915,SAMN41664643,Pathogen.cl,370526172,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791144,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST18966,Illumina HiSeq 2000,missing,missing,EUST18966,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST18966,SRP511583,not applicable
SRR29273789,WGS,297,893041491,PRJNA1119915,SAMN41664642,Pathogen.cl,383526352,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791143,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST18950,Illumina HiSeq 2000,missing,missing,EUST18950,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST18950,SRP511583,not applicable
SRR29273790,WGS,293,766602342,PRJNA1119915,SAMN41664641,Pathogen.cl,329708510,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791142,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST18943,Illumina HiSeq 2000,missing,missing,EUST18943,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST18943,SRP511583,not applicable
SRR29273791,WGS,298,883217672,PRJNA1119915,SAMN41664200,Pathogen.cl,393216804,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791141,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST11205,Illumina HiSeq 2000,missing,missing,EUST11205,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST11205,SRP511583,not applicable
SRR29273792,WGS,298,816413550,PRJNA1119915,SAMN41664640,Pathogen.cl,351184909,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791140,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST18935,Illumina HiSeq 2000,missing,missing,EUST18935,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST18935,SRP511583,not applicable
SRR29273793,WGS,298,665333783,PRJNA1119915,SAMN41664639,Pathogen.cl,288558766,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-11,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791139,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST18926,Illumina HiSeq 2000,missing,missing,EUST18926,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST18926,SRP511583,not applicable
SRR29273794,WGS,298,796528181,PRJNA1119915,SAMN41664638,Pathogen.cl,343200243,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791138,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST18916,Illumina HiSeq 2000,missing,missing,EUST18916,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST18916,SRP511583,not applicable
SRR29273795,WGS,298,835613090,PRJNA1119915,SAMN41664637,Pathogen.cl,358758308,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791137,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST18905,Illumina HiSeq 2000,missing,missing,EUST18905,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST18905,SRP511583,not applicable
SRR29273796,WGS,298,750618413,PRJNA1119915,SAMN41664636,Pathogen.cl,323778901,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791136,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST18893,Illumina HiSeq 2000,missing,missing,EUST18893,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST18893,SRP511583,not applicable
SRR29273797,WGS,296,846027609,PRJNA1119915,SAMN41664635,Pathogen.cl,363069806,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791135,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST18889,Illumina HiSeq 2000,missing,missing,EUST18889,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST18889,SRP511583,not applicable
SRR29273798,WGS,297,806394215,PRJNA1119915,SAMN41664634,Pathogen.cl,346259189,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791134,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST18874,Illumina HiSeq 2000,missing,missing,EUST18874,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST18874,SRP511583,not applicable
SRR29273799,WGS,297,834624925,PRJNA1119915,SAMN41664633,Pathogen.cl,359045386,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791133,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST18868,Illumina HiSeq 2000,missing,missing,EUST18868,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST18868,SRP511583,not applicable
SRR29273800,WGS,296,879851214,PRJNA1119915,SAMN41664632,Pathogen.cl,378106793,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-06,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791132,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST18851,Illumina HiSeq 2000,missing,missing,EUST18851,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-05T00:00:00Z,2024-06-04T09:42:00Z,1,EUST18851,SRP511583,not applicable
SRR29273801,WGS,296,845588120,PRJNA1119915,SAMN41664631,Pathogen.cl,364878369,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791131,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST18843,Illumina HiSeq 2000,missing,missing,EUST18843,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST18843,SRP511583,not applicable
SRR29273802,WGS,297,806592394,PRJNA1119915,SAMN41664199,Pathogen.cl,352441251,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791130,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST11199,Illumina HiSeq 2000,missing,missing,EUST11199,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST11199,SRP511583,not applicable
SRR29273803,WGS,292,922328976,PRJNA1119915,SAMN41664630,Pathogen.cl,396753210,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791129,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST18834,Illumina HiSeq 2000,missing,missing,EUST18834,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-05T00:00:00Z,2024-06-04T09:42:00Z,1,EUST18834,SRP511583,not applicable
SRR29273804,WGS,292,747652131,PRJNA1119915,SAMN41664629,Pathogen.cl,321653977,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791128,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST18824,Illumina HiSeq 2000,missing,missing,EUST18824,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST18824,SRP511583,not applicable
SRR29273805,WGS,298,798402773,PRJNA1119915,SAMN41664628,Pathogen.cl,344177036,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791127,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST18813,Illumina HiSeq 2000,missing,missing,EUST18813,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST18813,SRP511583,not applicable
SRR29273806,WGS,296,449992384,PRJNA1119915,SAMN41664598,Pathogen.cl,218955221,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791126,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST17978,Illumina HiSeq 2000,missing,missing,EUST17978,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST17978,SRP511583,not applicable
SRR29273807,WGS,296,398061226,PRJNA1119915,SAMN41664597,Pathogen.cl,194634877,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-06,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791125,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST17962,Illumina HiSeq 2000,missing,missing,EUST17962,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST17962,SRP511583,not applicable
SRR29273808,WGS,289,467671307,PRJNA1119915,SAMN41664596,Pathogen.cl,228631224,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-06,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791124,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST17955,Illumina HiSeq 2000,missing,missing,EUST17955,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST17955,SRP511583,not applicable
SRR29273809,WGS,291,493961517,PRJNA1119915,SAMN41664595,Pathogen.cl,241185634,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-05,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791123,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST17947,Illumina HiSeq 2000,missing,missing,EUST17947,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST17947,SRP511583,not applicable
SRR29273810,WGS,295,432142756,PRJNA1119915,SAMN41664594,Pathogen.cl,210646539,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-05,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791122,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST17938,Illumina HiSeq 2000,missing,missing,EUST17938,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST17938,SRP511583,not applicable
SRR29273811,WGS,294,369399190,PRJNA1119915,SAMN41664593,Pathogen.cl,181163403,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791121,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST17928,Illumina HiSeq 2000,missing,missing,EUST17928,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST17928,SRP511583,not applicable
SRR29273812,WGS,298,494230521,PRJNA1119915,SAMN41664592,Pathogen.cl,240684477,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-04,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791120,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST17917,Illumina HiSeq 2000,missing,missing,EUST17917,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST17917,SRP511583,not applicable
SRR29273813,WGS,296,383105812,PRJNA1119915,SAMN41664591,Pathogen.cl,186138650,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-04,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791119,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST17905,Illumina HiSeq 2000,missing,missing,EUST17905,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST17905,SRP511583,not applicable
SRR29273814,WGS,297,896188885,PRJNA1119915,SAMN41664195,Pathogen.cl,385148640,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791118,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST11151,Illumina HiSeq 2000,missing,missing,EUST11151,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST11151,SRP511583,not applicable
SRR29273815,WGS,292,453843223,PRJNA1119915,SAMN41664590,Pathogen.cl,220648560,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-04,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791117,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST17892,Illumina HiSeq 2000,missing,missing,EUST17892,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST17892,SRP511583,not applicable
SRR29273816,WGS,297,464184246,PRJNA1119915,SAMN41664589,Pathogen.cl,225568356,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2018-06,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791116,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST17887,Illumina HiSeq 2000,missing,missing,EUST17887,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST17887,SRP511583,not applicable
