Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collected_by,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host_disease,HOST,host_subject_id,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_id,ReleaseDate,create_date,version,Sample Name,SRA Study,strain,isolate_name_alias
SRR29053248,WGS,465,1035598126,PRJNA1109295,SAMN41418152,Pathogen.cl,654074908,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24577936,USA,North America,USA,tuberculosis,Homo sapiens,6B1800_6E1AC557B216,Illumina HiSeq 2000,missing,missing,6B1800_6E1AC557B216_IDR1700050892,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1013,2024-05-18T00:00:00Z,2024-05-18T00:17:00Z,1,6B1800_6E1AC557B216,SRP507535,not applicable,idr1700050892
SRR29053249,WGS,466,479222602,PRJNA1109295,SAMN41418151,Pathogen.cl,307872780,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24577935,uncalculated,uncalculated,missing,tuberculosis,Homo sapiens,6B1800_6DFED53C1CE4,Illumina HiSeq 2000,missing,missing,6B1800_6DFED53C1CE4_IDR1600052869,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1013,2024-05-16T00:00:00Z,2024-05-16T10:43:00Z,1,6B1800_6DFED53C1CE4,SRP507535,not applicable,
SRR29053250,WGS,480,561386781,PRJNA1109295,SAMN41418150,Pathogen.cl,364357917,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24577934,USA,North America,USA,tuberculosis,Homo sapiens,6B1800_6DFC6835E1D6,Illumina HiSeq 2000,missing,missing,6B1800_6DFC6835E1D6_IDR1600006605,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1013,2024-05-16T00:00:00Z,2024-05-16T10:44:00Z,1,6B1800_6DFC6835E1D6,SRP507535,not applicable,idr1600006605
SRR29053251,WGS,448,393207830,PRJNA1109295,SAMN41418149,Pathogen.cl,236398079,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2016,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24577933,USA,North America,USA,tuberculosis,Homo sapiens,6B1800_6DE1570A70B1,Illumina HiSeq 2000,missing,missing,6B1800_6DE1570A70B1_IDR1600051546,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1013,2024-05-18T00:00:00Z,2024-05-18T00:37:00Z,1,6B1800_6DE1570A70B1,SRP507535,not applicable,idr1600051546
SRR29053252,WGS,500,1310511500,PRJNA1109295,SAMN41418148,Pathogen.cl,836876969,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24577932,USA,North America,USA,tuberculosis,Homo sapiens,6B1800_6DADA14EACD0,Illumina HiSeq 2000,missing,missing,6B1800_6DADA14EACD0_IDR1400029458,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1013,2024-05-18T00:00:00Z,2024-05-18T01:01:00Z,1,6B1800_6DADA14EACD0,SRP507535,not applicable,idr1400029458
SRR29053253,WGS,420,431807570,PRJNA1109295,SAMN41418147,Pathogen.cl,279220488,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24577931,USA,North America,USA,tuberculosis,Homo sapiens,6B1800_6D8898601C16,Illumina HiSeq 2000,missing,missing,6B1800_6D8898601C16_IDR1600008151,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1013,2024-05-16T00:00:00Z,2024-05-16T10:42:00Z,1,6B1800_6D8898601C16,SRP507535,not applicable,idr1600008151
SRR29053254,WGS,485,712581228,PRJNA1109295,SAMN41417616,Pathogen.cl,461660413,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2017,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24577930,USA,North America,USA,tuberculosis,Homo sapiens,6B1800_14CEED131FA9,Illumina HiSeq 2000,missing,missing,6B1800_14CEED131FA9_IDR1700026621,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1013,2024-05-16T00:00:00Z,2024-05-16T10:43:00Z,1,6B1800_14CEED131FA9,SRP507535,not applicable,idr1700026621
SRR29053255,WGS,411,767435054,PRJNA1109295,SAMN41418146,Pathogen.cl,487996143,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24577929,USA,North America,USA,tuberculosis,Homo sapiens,6B1800_6D53BC4B6086,Illumina HiSeq 2000,missing,missing,6B1800_6D53BC4B6086_IDR1600037087,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1013,2024-05-16T00:00:00Z,2024-05-16T10:43:00Z,1,6B1800_6D53BC4B6086,SRP507535,not applicable,idr1600037087
SRR29053256,WGS,450,670934350,PRJNA1109295,SAMN41418145,Pathogen.cl,412378433,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24577928,USA,North America,USA,tuberculosis,Homo sapiens,6B1800_6D4E4CF729D1,Illumina HiSeq 2000,missing,missing,6B1800_6D4E4CF729D1_IDR1700042146,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1013,2024-05-18T00:00:00Z,2024-05-18T00:37:00Z,1,6B1800_6D4E4CF729D1,SRP507535,not applicable,idr1700042146
SRR29053257,WGS,408,633752633,PRJNA1109295,SAMN41418144,Pathogen.cl,427221487,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24577927,USA,North America,USA,tuberculosis,Homo sapiens,6B1800_6D32A0C05E2A,Illumina HiSeq 2000,missing,missing,6B1800_6D32A0C05E2A_IDR1500058276,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1013,2024-05-16T00:00:00Z,2024-05-16T10:42:00Z,1,6B1800_6D32A0C05E2A,SRP507535,not applicable,idr1500058276
SRR29053258,WGS,485,563895703,PRJNA1109295,SAMN41418143,Pathogen.cl,367372189,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2017,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24577926,USA,North America,USA,tuberculosis,Homo sapiens,6B1800_6CD70822854A,Illumina HiSeq 2000,missing,missing,6B1800_6CD70822854A_IDR1700029261,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1013,2024-05-16T00:00:00Z,2024-05-16T10:43:00Z,1,6B1800_6CD70822854A,SRP507535,not applicable,idr1700029261
SRR29053259,WGS,467,354083918,PRJNA1109295,SAMN41418142,Pathogen.cl,237642758,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24577925,USA,North America,USA,tuberculosis,Homo sapiens,6B1800_6C6D3C6A7A0D,Illumina HiSeq 2000,missing,missing,6B1800_6C6D3C6A7A0D_IDR1700058868,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1013,2024-05-16T00:00:00Z,2024-05-16T10:42:00Z,1,6B1800_6C6D3C6A7A0D,SRP507535,not applicable,idr1700058868
SRR29053260,WGS,461,503800829,PRJNA1109295,SAMN41418141,Pathogen.cl,328156472,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2016,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24577924,USA,North America,USA,tuberculosis,Homo sapiens,6B1800_6C114B788870,Illumina HiSeq 2000,missing,missing,6B1800_6C114B788870_IDR1600053446,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1013,2024-05-18T00:00:00Z,2024-05-18T01:04:00Z,1,6B1800_6C114B788870,SRP507535,not applicable,idr1600053446
SRR29053261,WGS,464,436487037,PRJNA1109295,SAMN41418140,Pathogen.cl,291220125,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24577923,USA,North America,USA,tuberculosis,Homo sapiens,6B1800_6BE0F5F7DBD2,Illumina HiSeq 2000,missing,missing,6B1800_6BE0F5F7DBD2_IDR1600050515,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1013,2024-05-16T00:00:00Z,2024-05-16T10:42:00Z,1,6B1800_6BE0F5F7DBD2,SRP507535,not applicable,idr1600050515
SRR29053262,WGS,500,769979000,PRJNA1109295,SAMN41418139,Pathogen.cl,491378592,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2012,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24577922,USA,North America,USA,tuberculosis,Homo sapiens,6B1800_6BD1EB716015,Illumina HiSeq 2000,missing,missing,6B1800_6BD1EB716015_IDR1300005060,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1013,2024-05-18T00:00:00Z,2024-05-18T00:51:00Z,1,6B1800_6BD1EB716015,SRP507535,not applicable,idr1300005060
SRR29053263,WGS,470,572346273,PRJNA1109295,SAMN41418138,Pathogen.cl,372634533,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24577921,USA,North America,USA,tuberculosis,Homo sapiens,6B1800_6BAEF2D906EB,Illumina HiSeq 2000,missing,missing,6B1800_6BAEF2D906EB_IDR1700021255,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1013,2024-05-18T00:00:00Z,2024-05-18T00:51:00Z,1,6B1800_6BAEF2D906EB,SRP507535,not applicable,idr1700021255
SRR29053264,WGS,420,582236501,PRJNA1109295,SAMN41418137,Pathogen.cl,384094675,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2016,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24578440,USA,North America,USA,tuberculosis,Homo sapiens,6B1800_6BAA070631DC,Illumina HiSeq 2000,missing,missing,6B1800_6BAA070631DC_IDR1600058228,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1013,2024-05-18T00:00:00Z,2024-05-18T00:21:00Z,1,6B1800_6BAA070631DC,SRP507535,not applicable,idr1600058228
SRR29053265,WGS,488,333857906,PRJNA1109295,SAMN41418060,Pathogen.cl,214107180,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2017,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24577919,USA,North America,USA,tuberculosis,Homo sapiens,6B1800_6036DD5E990E,Illumina HiSeq 2000,missing,missing,6B1800_6036DD5E990E_IDR1700012594,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1013,2024-05-16T00:00:00Z,2024-05-16T10:42:00Z,1,6B1800_6036DD5E990E,SRP507535,not applicable,idr1700012594
SRR29053266,WGS,475,396953830,PRJNA1109295,SAMN41418059,Pathogen.cl,254203593,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2017,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24577918,USA,North America,USA,tuberculosis,Homo sapiens,6B1800_5FC67293456D,Illumina HiSeq 2000,missing,missing,6B1800_5FC67293456D_IDR1700051925,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1013,2024-05-16T00:00:00Z,2024-05-16T10:42:00Z,1,6B1800_5FC67293456D,SRP507535,not applicable,idr1700051925
SRR29053267,WGS,484,462815004,PRJNA1109295,SAMN41418058,Pathogen.cl,278196092,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24577917,USA,North America,USA,tuberculosis,Homo sapiens,6B1800_5FBBBD6B418D,Illumina HiSeq 2000,missing,missing,6B1800_5FBBBD6B418D_IDR1600001721,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1013,2024-05-16T00:00:00Z,2024-05-16T10:42:00Z,1,6B1800_5FBBBD6B418D,SRP507535,not applicable,idr1600001721
SRR29053268,WGS,401,572616282,PRJNA1109295,SAMN41418057,Pathogen.cl,435060744,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24577916,USA,North America,USA,tuberculosis,Homo sapiens,6B1800_5F47FBD9BFF3,Illumina HiSeq 2000,missing,missing,6B1800_5F47FBD9BFF3_IDR1400002530,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1013,2024-05-18T00:00:00Z,2024-05-18T00:32:00Z,1,6B1800_5F47FBD9BFF3,SRP507535,not applicable,idr1400002530
SRR29053269,WGS,479,476615880,PRJNA1109295,SAMN41417607,Pathogen.cl,299203804,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24577915,USA,North America,USA,tuberculosis,Homo sapiens,6B1800_13BBA71D5F55,Illumina HiSeq 2000,missing,missing,6B1800_13BBA71D5F55_IDR1700061412,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1013,2024-05-18T00:00:00Z,2024-05-18T00:36:00Z,1,6B1800_13BBA71D5F55,SRP507535,not applicable,idr1700061412
SRR29053270,WGS,481,424564610,PRJNA1109295,SAMN41417562,Pathogen.cl,272978777,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24577914,USA,North America,USA,tuberculosis,Homo sapiens,6B1800_0D0B32BDF6C4,Illumina HiSeq 2000,missing,missing,6B1800_0D0B32BDF6C4_IDR1700021261,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1013,2024-05-18T00:00:00Z,2024-05-18T00:32:00Z,1,6B1800_0D0B32BDF6C4,SRP507535,not applicable,idr1700021261
SRR29053271,WGS,445,438318639,PRJNA1109295,SAMN41418056,Pathogen.cl,289486528,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2011,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24577913,USA,North America,USA,tuberculosis,Homo sapiens,6B1800_5F1F937D2CC6,Illumina HiSeq 2000,missing,missing,6B1800_5F1F937D2CC6_IDR1200003374,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1013,2024-05-16T00:00:00Z,2024-05-16T10:42:00Z,1,6B1800_5F1F937D2CC6,SRP507535,not applicable,idr1200003374
SRR29053272,WGS,421,608911749,PRJNA1109295,SAMN41418055,Pathogen.cl,391725790,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24577912,USA,North America,USA,tuberculosis,Homo sapiens,6B1800_5EE8CCB943A5,Illumina HiSeq 2000,missing,missing,6B1800_5EE8CCB943A5_IDR1600046606,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1013,2024-05-16T00:00:00Z,2024-05-16T10:43:00Z,1,6B1800_5EE8CCB943A5,SRP507535,not applicable,idr1600046606
SRR29053273,WGS,491,519132775,PRJNA1109295,SAMN41418054,Pathogen.cl,336209659,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2016,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24577911,USA,North America,USA,tuberculosis,Homo sapiens,6B1800_5EE547C5A4AB,Illumina HiSeq 2000,missing,missing,6B1800_5EE547C5A4AB_IDR1600040948,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1013,2024-05-18T00:00:00Z,2024-05-18T00:01:00Z,1,6B1800_5EE547C5A4AB,SRP507535,not applicable,idr1600040948
SRR29053274,WGS,400,632813740,PRJNA1109295,SAMN41418053,Pathogen.cl,389097247,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2016,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24577910,USA,North America,USA,tuberculosis,Homo sapiens,6B1800_5EC755BE409D,Illumina HiSeq 2000,missing,missing,6B1800_5EC755BE409D_IDR1600037777,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1013,2024-05-18T00:00:00Z,2024-05-18T00:27:00Z,1,6B1800_5EC755BE409D,SRP507535,not applicable,idr1600037777
SRR29053275,WGS,479,698026746,PRJNA1109295,SAMN41418052,Pathogen.cl,473073246,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24577909,USA,North America,USA,tuberculosis,Homo sapiens,6B1800_5EB74C8D70D0,Illumina HiSeq 2000,missing,missing,6B1800_5EB74C8D70D0_IDR1700003626,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1013,2024-05-16T00:00:00Z,2024-05-16T10:43:00Z,1,6B1800_5EB74C8D70D0,SRP507535,not applicable,idr1700003626
SRR29053276,WGS,472,476323180,PRJNA1109295,SAMN41418051,Pathogen.cl,281464065,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24577908,USA,North America,USA,tuberculosis,Homo sapiens,6B1800_5E5C38AA3BA5,Illumina HiSeq 2000,missing,missing,6B1800_5E5C38AA3BA5_IDR1600041995,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1013,2024-05-16T00:00:00Z,2024-05-16T10:43:00Z,1,6B1800_5E5C38AA3BA5,SRP507535,not applicable,idr1600041995
SRR29053277,WGS,460,618803139,PRJNA1109295,SAMN41418050,Pathogen.cl,387535577,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2015,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24577907,USA,North America,USA,tuberculosis,Homo sapiens,6B1800_5E3E8F7C5480,Illumina HiSeq 2000,missing,missing,6B1800_5E3E8F7C5480_IDR1500072381,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1013,2024-05-18T00:00:00Z,2024-05-18T00:32:00Z,1,6B1800_5E3E8F7C5480,SRP507535,not applicable,idr1500072381
SRR29053278,WGS,470,616220110,PRJNA1109295,SAMN41418049,Pathogen.cl,369482780,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2016,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24577906,USA,North America,USA,tuberculosis,Homo sapiens,6B1800_5E1119CE6317,Illumina HiSeq 2000,missing,missing,6B1800_5E1119CE6317_IDR1600020523,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1013,2024-05-18T00:00:00Z,2024-05-18T00:16:00Z,1,6B1800_5E1119CE6317,SRP507535,not applicable,idr1600020523
SRR29053279,WGS,490,466344197,PRJNA1109295,SAMN41418048,Pathogen.cl,282726766,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2017,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24577905,USA,North America,USA,tuberculosis,Homo sapiens,6B1800_5D9BD1124DF9,Illumina HiSeq 2000,missing,missing,6B1800_5D9BD1124DF9_IDR1700045160,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1013,2024-05-16T00:00:00Z,2024-05-16T10:43:00Z,1,6B1800_5D9BD1124DF9,SRP507535,not applicable,idr1700045160
SRR29053280,WGS,399,652733783,PRJNA1109295,SAMN41418047,Pathogen.cl,400402405,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24577904,USA,North America,USA,tuberculosis,Homo sapiens,6B1800_5D9AA8FB16AC,Illumina HiSeq 2000,missing,missing,6B1800_5D9AA8FB16AC_IDR1600017793,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1013,2024-05-16T00:00:00Z,2024-05-16T10:43:00Z,1,6B1800_5D9AA8FB16AC,SRP507535,not applicable,idr1600017793
SRR29053281,WGS,500,293421000,PRJNA1109295,SAMN41417606,Pathogen.cl,187833908,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2015,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24577903,USA,North America,USA,tuberculosis,Homo sapiens,6B1800_13B3026F94DF,Illumina HiSeq 2000,missing,missing,6B1800_13B3026F94DF_IDR1500045314,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1013,2024-05-18T00:00:00Z,2024-05-18T00:36:00Z,1,6B1800_13B3026F94DF,SRP507535,not applicable,idr1500045314
SRR29053282,WGS,485,600092590,PRJNA1109295,SAMN41418046,Pathogen.cl,394290778,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24577902,USA,North America,USA,tuberculosis,Homo sapiens,6B1800_5D61433A1015,Illumina HiSeq 2000,missing,missing,6B1800_5D61433A1015_IDR1700024745,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1013,2024-05-18T00:00:00Z,2024-05-18T00:51:00Z,1,6B1800_5D61433A1015,SRP507535,not applicable,idr1700024745
SRR29053283,WGS,446,738225495,PRJNA1109295,SAMN41418045,Pathogen.cl,476081432,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24577901,USA,North America,USA,tuberculosis,Homo sapiens,6B1800_5D5D01877A59,Illumina HiSeq 2000,missing,missing,6B1800_5D5D01877A59_IDR1600041996,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1013,2024-05-16T00:00:00Z,2024-05-16T10:43:00Z,1,6B1800_5D5D01877A59,SRP507535,not applicable,idr1600041996
SRR29053284,WGS,457,268862620,PRJNA1109295,SAMN41418044,Pathogen.cl,150694042,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24577900,USA,North America,USA,tuberculosis,Homo sapiens,6B1800_5D562CF9DDB7,Illumina HiSeq 2000,missing,missing,6B1800_5D562CF9DDB7_IDR1600029367,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1013,2024-05-16T00:00:00Z,2024-05-16T10:42:00Z,1,6B1800_5D562CF9DDB7,SRP507535,not applicable,idr1600029367
SRR29053285,WGS,474,457350163,PRJNA1109295,SAMN41418043,Pathogen.cl,298664624,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24577899,USA,North America,USA,tuberculosis,Homo sapiens,6B1800_5D2F5DB1E0A0,Illumina HiSeq 2000,missing,missing,6B1800_5D2F5DB1E0A0_IDR1600047583,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1013,2024-05-16T00:00:00Z,2024-05-16T10:42:00Z,1,6B1800_5D2F5DB1E0A0,SRP507535,not applicable,idr1600047583
SRR29053286,WGS,435,657787980,PRJNA1109295,SAMN41418042,Pathogen.cl,419779029,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24577898,USA,North America,USA,tuberculosis,Homo sapiens,6B1800_5D288CD3588C,Illumina HiSeq 2000,missing,missing,6B1800_5D288CD3588C_IDR1600037811,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1013,2024-05-16T00:00:00Z,2024-05-16T10:43:00Z,1,6B1800_5D288CD3588C,SRP507535,not applicable,idr1600037811
SRR29053287,WGS,435,789756182,PRJNA1109295,SAMN41418041,Pathogen.cl,490758524,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2015,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24577897,USA,North America,USA,tuberculosis,Homo sapiens,6B1800_5D02015CC674,Illumina HiSeq 2000,missing,missing,6B1800_5D02015CC674_IDR1500053652,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1013,2024-05-18T00:00:00Z,2024-05-18T00:37:00Z,1,6B1800_5D02015CC674,SRP507535,not applicable,idr1500053652
