name,drug_code,range,plate,Medium
SAMEA8741235,RIF,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA8741237,AMK,"[0,0.25]",UKMYC6,UKMYC6
SAMEA8741237,BDQ,"[0.015,0.015]",UKMYC6,UKMYC6
SAMEA8741237,CFZ,"[0,0.03]",UKMYC6,UKMYC6
SAMEA8741237,DLM,"[0,0.008]",UKMYC6,UKMYC6
SAMEA8741237,ETO,"[4.0,4.0]",UKMYC6,UKMYC6
SAMEA8741237,INH,"[12.8,12.8]",UKMYC6,UKMYC6
SAMEA8741237,KAN,"[0,1]",UKMYC6,UKMYC6
SAMEA8741237,LFX,"[0.25,0.25]",UKMYC6,UKMYC6
SAMEA8741237,MB,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA8741237,RIF,"(8,)",UKMYC6,UKMYC6
SAMEA8741238,BDQ,"[0.03,0.03]",UKMYC6,UKMYC6
SAMEA8741238,CFZ,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA8741238,EMB,"[8.0,8.0]",UKMYC6,UKMYC6
SAMEA8741238,ETO,"[4.0,4.0]",UKMYC6,UKMYC6
SAMEA8741238,INH,"(12.8,)",UKMYC6,UKMYC6
SAMEA8741238,KAN,"[4.0,4.0]",UKMYC6,UKMYC6
SAMEA8741238,LFX,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA8741238,MB,"(2,)",UKMYC6,UKMYC6
SAMEA8741238,RIF,"(8,)",UKMYC6,UKMYC6
SAMEA8741239,AMK,"(16,)",UKMYC6,UKMYC6
SAMEA8741239,BDQ,"[0.03,0.03]",UKMYC6,UKMYC6
SAMEA8741239,CFZ,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA8741239,DLM,"[0.015,0.015]",UKMYC6,UKMYC6
SAMEA8741239,EMB,"[8.0,8.0]",UKMYC6,UKMYC6
SAMEA8741239,KAN,"(16,)",UKMYC6,UKMYC6
SAMEA8741239,LFX,"[4.0,4.0]",UKMYC6,UKMYC6
SAMEA8741239,LZD,"[0.25,0.25]",UKMYC6,UKMYC6
SAMEA8741239,MB,"(2,)",UKMYC6,UKMYC6
SAMEA8741239,MXF,"[4.0,4.0]",UKMYC6,UKMYC6
SAMEA8741239,RIF,"(8,)",UKMYC6,UKMYC6
SAMEA8741240,BDQ,"[0.015,0.015]",UKMYC6,UKMYC6
SAMEA8741240,CFZ,"[0,0.03]",UKMYC6,UKMYC6
SAMEA8741240,EMB,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA8741240,ETO,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA8741240,INH,"[0.05,0.05]",UKMYC6,UKMYC6
SAMEA8741240,KAN,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA8741240,LFX,"[0.25,0.25]",UKMYC6,UKMYC6
SAMEA8741240,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA8741240,MXF,"[0.12,0.12]",UKMYC6,UKMYC6
SAMEA8741240,RIF,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA8741241,AMK,"[0,0.25]",UKMYC6,UKMYC6
SAMEA8741241,CFZ,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA8741241,INH,"[3.2,3.2]",UKMYC6,UKMYC6
SAMEA8741241,LZD,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA8741241,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA8741242,AMK,"[0,0.25]",UKMYC6,UKMYC6
SAMEA8741242,BDQ,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA8741242,CFZ,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA8741242,DLM,"[0.015,0.015]",UKMYC6,UKMYC6
SAMEA8741242,EMB,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA8741242,INH,"[0,0.025]",UKMYC6,UKMYC6
SAMEA8741242,KAN,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA8741242,LFX,"[0.25,0.25]",UKMYC6,UKMYC6
SAMEA8741242,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA8741242,RIF,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA8741243,CFZ,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA8741243,INH,"(12.8,)",UKMYC6,UKMYC6
SAMEA8741243,KAN,"[8.0,8.0]",UKMYC6,UKMYC6
SAMEA8741243,MB,"(2,)",UKMYC6,UKMYC6
SAMEA8741243,RIF,"(8,)",UKMYC6,UKMYC6
SAMEA8741244,AMK,"[0,0.25]",UKMYC6,UKMYC6
SAMEA8741244,BDQ,"[0.12,0.12]",UKMYC6,UKMYC6
SAMEA8741244,CFZ,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA8741244,ETO,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA8741244,KAN,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA8741244,LFX,"[0.25,0.25]",UKMYC6,UKMYC6
SAMEA8741244,LZD,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA8741244,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA8741244,RIF,"[0.12,0.12]",UKMYC6,UKMYC6
SAMEA8741245,AMK,"[0,0.25]",UKMYC6,UKMYC6
SAMEA8741245,BDQ,"[0.015,0.015]",UKMYC6,UKMYC6
SAMEA8741245,CFZ,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA8741245,DLM,"[0.015,0.015]",UKMYC6,UKMYC6
SAMEA8741245,ETO,"[4.0,4.0]",UKMYC6,UKMYC6
SAMEA8741245,INH,"[3.2,3.2]",UKMYC6,UKMYC6
SAMEA8741245,KAN,"[0,1]",UKMYC6,UKMYC6
SAMEA8741245,LFX,"[0.25,0.25]",UKMYC6,UKMYC6
SAMEA8741245,LZD,"[0.12,0.12]",UKMYC6,UKMYC6
SAMEA8741245,MB,"(2,)",UKMYC6,UKMYC6
SAMEA8741245,MXF,"[0.12,0.12]",UKMYC6,UKMYC6
SAMEA8741245,RIF,"(8,)",UKMYC6,UKMYC6
SAMEA8741246,AMK,"(16,)",UKMYC6,UKMYC6
SAMEA8741246,BDQ,"[0,0.008]",UKMYC6,UKMYC6
SAMEA8741246,DLM,"[0,0.008]",UKMYC6,UKMYC6
SAMEA8741246,EMB,"[16.0,16.0]",UKMYC6,UKMYC6
SAMEA8741246,ETO,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA8741246,KAN,"(16,)",UKMYC6,UKMYC6
SAMEA8741246,MB,"(2,)",UKMYC6,UKMYC6
SAMEA8741246,MXF,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA8741246,RIF,"(8,)",UKMYC6,UKMYC6
SAMEA8741247,AMK,"[0,0.25]",UKMYC6,UKMYC6
SAMEA8741247,BDQ,"[0.03,0.03]",UKMYC6,UKMYC6
SAMEA8741247,DLM,"[0.015,0.015]",UKMYC6,UKMYC6
SAMEA8741247,EMB,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA8741247,ETO,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA8741247,INH,"[0,0.025]",UKMYC6,UKMYC6
SAMEA8741247,KAN,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA8741247,LFX,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA8741247,LZD,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA8741247,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA8741247,MXF,"[0.25,0.25]",UKMYC6,UKMYC6
SAMEA8741247,RIF,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA8741248,BDQ,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA8741248,ETO,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA8741248,KAN,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA8741248,LZD,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA8741248,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA8741248,MXF,"[0.25,0.25]",UKMYC6,UKMYC6
SAMEA8741248,RIF,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA8741249,BDQ,"[0.03,0.03]",UKMYC6,UKMYC6
SAMEA8741249,CFZ,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA8741249,DLM,"[0,0.008]",UKMYC6,UKMYC6
SAMEA8741249,INH,"(12.8,)",UKMYC6,UKMYC6
SAMEA8741249,LFX,"[0.25,0.25]",UKMYC6,UKMYC6
SAMEA8741249,LZD,"[0.25,0.25]",UKMYC6,UKMYC6
SAMEA8741249,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA8741249,MXF,"[0.12,0.12]",UKMYC6,UKMYC6
SAMEA8741250,AMK,"[0,0.25]",UKMYC6,UKMYC6
SAMEA8741250,ETO,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA8741250,INH,"[0,0.025]",UKMYC6,UKMYC6
SAMEA8741250,KAN,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA8741250,LZD,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA8741250,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA8741250,RIF,"[0,0.03]",UKMYC6,UKMYC6
SAMEA8741251,AMK,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA8741251,BDQ,"[0.03,0.03]",UKMYC6,UKMYC6
SAMEA8741251,CFZ,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA8741251,ETO,"(8,)",UKMYC6,UKMYC6
SAMEA8741251,INH,"(12.8,)",UKMYC6,UKMYC6
SAMEA8741251,KAN,"[4.0,4.0]",UKMYC6,UKMYC6
SAMEA8741251,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA8741251,MXF,"[0.25,0.25]",UKMYC6,UKMYC6
SAMEA8741251,RIF,"[0.12,0.12]",UKMYC6,UKMYC6
SAMEA8741252,AMK,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA8741252,BDQ,"[0.03,0.03]",UKMYC6,UKMYC6
SAMEA8741252,ETO,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA8741252,KAN,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA8741252,LZD,"[0.25,0.25]",UKMYC6,UKMYC6
SAMEA8741252,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA8741253,ETO,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA8741253,LFX,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA8741253,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA8741254,AMK,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA8741254,CFZ,"[0.12,0.12]",UKMYC6,UKMYC6
SAMEA8741254,DLM,"[0,0.008]",UKMYC6,UKMYC6
SAMEA8741254,EMB,"[8.0,8.0]",UKMYC6,UKMYC6
SAMEA8741254,ETO,"(8,)",UKMYC6,UKMYC6
SAMEA8741254,INH,"(12.8,)",UKMYC6,UKMYC6
SAMEA8741254,KAN,"[16.0,16.0]",UKMYC6,UKMYC6
SAMEA8741254,LFX,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA8741254,LZD,"[0.25,0.25]",UKMYC6,UKMYC6
SAMEA8741254,MB,"(2,)",UKMYC6,UKMYC6
SAMEA8741254,RIF,"(8,)",UKMYC6,UKMYC6
SAMEA8741255,AMK,"[0,0.25]",UKMYC6,UKMYC6
SAMEA8741255,BDQ,"[0.03,0.03]",UKMYC6,UKMYC6
SAMEA8741255,CFZ,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA8741255,INH,"[0,0.025]",UKMYC6,UKMYC6
SAMEA8741255,KAN,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA8741255,LZD,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA8741255,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA8741255,RIF,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA8741584,AMK,"(16,)",UKMYC6,UKMYC6
SAMEA8741584,BDQ,"[0.03,0.03]",UKMYC6,UKMYC6
SAMEA8741584,CFZ,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA8741584,DLM,"[0,0.008]",UKMYC6,UKMYC6
SAMEA8741584,EMB,"[4.0,4.0]",UKMYC6,UKMYC6
SAMEA8741584,ETO,"[4.0,4.0]",UKMYC6,UKMYC6
SAMEA8741584,INH,"[6.4,6.4]",UKMYC6,UKMYC6
SAMEA8741584,KAN,"(16,)",UKMYC6,UKMYC6
SAMEA8741584,LZD,"[0.12,0.12]",UKMYC6,UKMYC6
SAMEA8741584,MB,"(2,)",UKMYC6,UKMYC6
SAMEA8741584,RIF,"(8,)",UKMYC6,UKMYC6
SAMEA8741586,AMK,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA8741586,BDQ,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA8741586,CFZ,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA8741586,DLM,"[0,0.008]",UKMYC6,UKMYC6
SAMEA8741586,EMB,"[16.0,16.0]",UKMYC6,UKMYC6
SAMEA8741586,ETO,"(8,)",UKMYC6,UKMYC6
SAMEA8741586,INH,"[12.8,12.8]",UKMYC6,UKMYC6
SAMEA8741586,KAN,"[4.0,4.0]",UKMYC6,UKMYC6
SAMEA8741586,LFX,"[4.0,4.0]",UKMYC6,UKMYC6
SAMEA8741586,LZD,"[0.25,0.25]",UKMYC6,UKMYC6
SAMEA8741586,MB,"(2,)",UKMYC6,UKMYC6
SAMEA8741586,MXF,"(4,)",UKMYC6,UKMYC6
SAMEA8741586,RIF,"(8,)",UKMYC6,UKMYC6
SAMEA8741587,AMK,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA8741587,CFZ,"[0.25,0.25]",UKMYC6,UKMYC6
SAMEA8741587,EMB,"[8.0,8.0]",UKMYC6,UKMYC6
SAMEA8741587,ETO,"(8,)",UKMYC6,UKMYC6
SAMEA8741587,INH,"[12.8,12.8]",UKMYC6,UKMYC6
SAMEA8741587,LFX,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA8741587,LZD,"[0.25,0.25]",UKMYC6,UKMYC6
SAMEA8741587,MB,"(2,)",UKMYC6,UKMYC6
SAMEA8741587,MXF,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA8741587,RIF,"(8,)",UKMYC6,UKMYC6
SAMEA8741588,AMK,"[0,0.25]",UKMYC6,UKMYC6
SAMEA8741588,BDQ,"[0.015,0.015]",UKMYC6,UKMYC6
SAMEA8741588,CFZ,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA8741588,DLM,"[0,0.008]",UKMYC6,UKMYC6
SAMEA8741588,EMB,"[4.0,4.0]",UKMYC6,UKMYC6
SAMEA8741588,ETO,"(8,)",UKMYC6,UKMYC6
SAMEA8741588,INH,"[6.4,6.4]",UKMYC6,UKMYC6
SAMEA8741588,KAN,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA8741588,LFX,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA8741588,LZD,"[0.25,0.25]",UKMYC6,UKMYC6
SAMEA8741588,MB,"(2,)",UKMYC6,UKMYC6
SAMEA8741588,MXF,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA8741588,RIF,"(8,)",UKMYC6,UKMYC6
SAMEA8741594,AMK,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA8741594,BDQ,"[0.03,0.03]",UKMYC6,UKMYC6
SAMEA8741594,CFZ,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA8741594,DLM,"[0,0.008]",UKMYC6,UKMYC6
SAMEA8741594,EMB,"[16.0,16.0]",UKMYC6,UKMYC6
SAMEA8741594,ETO,"(8,)",UKMYC6,UKMYC6
SAMEA8741594,INH,"[12.8,12.8]",UKMYC6,UKMYC6
SAMEA8741594,KAN,"[4.0,4.0]",UKMYC6,UKMYC6
SAMEA8741594,LFX,"[4.0,4.0]",UKMYC6,UKMYC6
SAMEA8741594,LZD,"[0.25,0.25]",UKMYC6,UKMYC6
SAMEA8741594,MB,"(2,)",UKMYC6,UKMYC6
SAMEA8741594,MXF,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA8741594,RIF,"(8,)",UKMYC6,UKMYC6
SAMEA8741897,BDQ,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA8741897,CFZ,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA8741897,EMB,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA8741897,ETO,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA8741897,INH,"[0.05,0.05]",UKMYC6,UKMYC6
SAMEA8741897,KAN,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA8741897,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA8741897,MXF,"[0.25,0.25]",UKMYC6,UKMYC6
SAMEA8741897,RIF,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA8741898,AMK,"[0,0.25]",UKMYC6,UKMYC6
SAMEA8741898,BDQ,"[0.03,0.03]",UKMYC6,UKMYC6
SAMEA8741898,CFZ,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA8741898,DLM,"[0,0.008]",UKMYC6,UKMYC6
SAMEA8741898,ETO,"[0,0.25]",UKMYC6,UKMYC6
SAMEA8741898,INH,"[0,0.025]",UKMYC6,UKMYC6
SAMEA8741898,KAN,"[0,1]",UKMYC6,UKMYC6
SAMEA8741898,LFX,"[0.25,0.25]",UKMYC6,UKMYC6
SAMEA8741898,LZD,"[0.25,0.25]",UKMYC6,UKMYC6
SAMEA8741898,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA8741898,MXF,"[0.12,0.12]",UKMYC6,UKMYC6
SAMEA8741898,RIF,"[0,0.03]",UKMYC6,UKMYC6
SAMEA8741899,AMK,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA8741899,DLM,"[0.03,0.03]",UKMYC6,UKMYC6
SAMEA8741899,INH,"[0.05,0.05]",UKMYC6,UKMYC6
SAMEA8741899,KAN,"[4.0,4.0]",UKMYC6,UKMYC6
SAMEA8741899,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA8741899,MXF,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA8741900,AMK,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA8741900,BDQ,"[0.03,0.03]",UKMYC6,UKMYC6
SAMEA8741900,CFZ,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA8741900,DLM,"[0,0.008]",UKMYC6,UKMYC6
SAMEA8741900,ETO,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA8741900,INH,"[0.05,0.05]",UKMYC6,UKMYC6
SAMEA8741900,KAN,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA8741900,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA8741900,RIF,"[0.12,0.12]",UKMYC6,UKMYC6
SAMEA8741901,AMK,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA8741901,ETO,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA8741901,INH,"[0.05,0.05]",UKMYC6,UKMYC6
SAMEA8741901,LZD,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA8741901,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA8741902,BDQ,"[0.03,0.03]",UKMYC6,UKMYC6
SAMEA8741902,CFZ,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA8741902,DLM,"[0.015,0.015]",UKMYC6,UKMYC6
SAMEA8741902,EMB,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA8741902,ETO,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA8741902,INH,"[0.05,0.05]",UKMYC6,UKMYC6
SAMEA8741902,KAN,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA8741902,LZD,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA8741902,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA8741903,BDQ,"[0,0.008]",UKMYC6,UKMYC6
SAMEA8741903,CFZ,"[0,0.03]",UKMYC6,UKMYC6
SAMEA8741903,EMB,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA8741903,INH,"[0,0.025]",UKMYC6,UKMYC6
SAMEA8741903,LZD,"[0.25,0.25]",UKMYC6,UKMYC6
SAMEA8741903,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA8741903,RIF,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA8741904,BDQ,"[0.015,0.015]",UKMYC6,UKMYC6
SAMEA8741904,CFZ,"[0,0.03]",UKMYC6,UKMYC6
SAMEA8741904,ETO,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA8741904,INH,"[0,0.025]",UKMYC6,UKMYC6
SAMEA8741904,LZD,"[0.25,0.25]",UKMYC6,UKMYC6
SAMEA8741904,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA8741905,CFZ,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA8741905,INH,"[0.05,0.05]",UKMYC6,UKMYC6
SAMEA8741905,KAN,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA8741905,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA8741906,BDQ,"[0.03,0.03]",UKMYC6,UKMYC6
SAMEA8741906,EMB,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA8741906,ETO,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA8741906,INH,"[0.05,0.05]",UKMYC6,UKMYC6
SAMEA8741906,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA8741907,CFZ,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA8741907,DLM,"[0,0.008]",UKMYC6,UKMYC6
SAMEA8741907,EMB,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA8741907,INH,"[0,0.025]",UKMYC6,UKMYC6
SAMEA8741907,KAN,"[0,1]",UKMYC6,UKMYC6
SAMEA8741907,LZD,"[0.25,0.25]",UKMYC6,UKMYC6
SAMEA8741907,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA8741908,AMK,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA8741908,ETO,"[4.0,4.0]",UKMYC6,UKMYC6
SAMEA8741908,INH,"[0.05,0.05]",UKMYC6,UKMYC6
SAMEA8741908,KAN,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA8741908,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA8741908,MXF,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA8741908,RIF,"[0.25,0.25]",UKMYC6,UKMYC6
SAMEA8741909,BDQ,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA8741909,DLM,"[0.03,0.03]",UKMYC6,UKMYC6
SAMEA8741909,EMB,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA8741909,ETO,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA8741909,INH,"[0.05,0.05]",UKMYC6,UKMYC6
SAMEA8741909,LFX,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA8741909,LZD,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA8741909,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA8741909,MXF,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA8741909,RIF,"[0.25,0.25]",UKMYC6,UKMYC6
SAMEA8741910,EMB,"[32.0,32.0]",UKMYC6,UKMYC6
SAMEA8741910,INH,"[0.05,0.05]",UKMYC6,UKMYC6
SAMEA8741911,AMK,"[0,0.25]",UKMYC6,UKMYC6
SAMEA8741911,BDQ,"[0.015,0.015]",UKMYC6,UKMYC6
SAMEA8741911,CFZ,"[0,0.03]",UKMYC6,UKMYC6
SAMEA8741911,ETO,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA8741911,KAN,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA8741911,MXF,"[0.12,0.12]",UKMYC6,UKMYC6
SAMEA8741912,AMK,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA8741912,BDQ,"[0.015,0.015]",UKMYC6,UKMYC6
SAMEA8741912,CFZ,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA8741912,DLM,"[0.015,0.015]",UKMYC6,UKMYC6
SAMEA8741912,EMB,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA8741912,INH,"[0.4,0.4]",UKMYC6,UKMYC6
SAMEA8741912,KAN,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA8741912,LZD,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA8741912,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA8741912,MXF,"[0.25,0.25]",UKMYC6,UKMYC6
SAMEA8741912,RIF,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA8741913,AMK,"[0,0.25]",UKMYC6,UKMYC6
SAMEA8741913,BDQ,"[0.03,0.03]",UKMYC6,UKMYC6
SAMEA8741913,CFZ,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA8741913,DLM,"[0.015,0.015]",UKMYC6,UKMYC6
SAMEA8741913,EMB,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA8741913,ETO,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA8741913,INH,"[0.05,0.05]",UKMYC6,UKMYC6
SAMEA8741913,KAN,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA8741913,LFX,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA8741913,LZD,"[0.25,0.25]",UKMYC6,UKMYC6
SAMEA8741913,MB,"[0,0.06]",UKMYC6,UKMYC6
SAMEA8741913,MXF,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA8741913,RIF,"[0.06,0.06]",UKMYC6,UKMYC6
SAMEA8741914,AMK,"[0,0.25]",UKMYC6,UKMYC6
SAMEA8741914,BDQ,"[0,0.008]",UKMYC6,UKMYC6
SAMEA8741914,CFZ,"[0,0.03]",UKMYC6,UKMYC6
SAMEA8741914,DLM,"[0,0.008]",UKMYC6,UKMYC6
SAMEA8741914,ETO,"(8,)",UKMYC6,UKMYC6
SAMEA8741914,INH,"[1.6,1.6]",UKMYC6,UKMYC6
SAMEA8741914,LFX,"[0.25,0.25]",UKMYC6,UKMYC6
SAMEA8741914,LZD,"[0.12,0.12]",UKMYC6,UKMYC6
SAMEA8741914,MB,"(2,)",UKMYC6,UKMYC6
SAMEA8741914,RIF,"(8,)",UKMYC6,UKMYC6
SAMEA8741915,AMK,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA8741915,INH,"[0.05,0.05]",UKMYC6,UKMYC6
SAMEA8741915,LZD,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA8741916,BDQ,"[0,0.008]",UKMYC6,UKMYC6
SAMEA8741916,CFZ,"[0,0.03]",UKMYC6,UKMYC6
SAMEA8741916,DLM,"[0.015,0.015]",UKMYC6,UKMYC6
SAMEA8741916,EMB,"[4.0,4.0]",UKMYC6,UKMYC6
SAMEA8741916,ETO,"[8.0,8.0]",UKMYC6,UKMYC6
SAMEA8741916,INH,"[0.1,0.1]",UKMYC6,UKMYC6
SAMEA8741916,KAN,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA8741916,LFX,"[2.0,2.0]",UKMYC6,UKMYC6
SAMEA8741916,MB,"(2,)",UKMYC6,UKMYC6
SAMEA8741916,RIF,"(8,)",UKMYC6,UKMYC6
SAMEA8741917,AMK,"[0.5,0.5]",UKMYC6,UKMYC6
SAMEA8741917,BDQ,"[0.12,0.12]",UKMYC6,UKMYC6
SAMEA8741917,DLM,"[0.03,0.03]",UKMYC6,UKMYC6
SAMEA8741917,ETO,"[1.0,1.0]",UKMYC6,UKMYC6
SAMEA8741917,INH,"[0.05,0.05]",UKMYC6,UKMYC6
