covariate,coef_pooled,V_w,V_b,V_t,se_pooled,riv,wald_stat,dof_old,lambda,dof_observed,dof_adj,pval,t_critical,coef_lower,coef_upper,HR_TCC_assoc,HR_TCC_assoc_lower,HR_TCC_assoc_upper,exclude_resistance,MIC_type,include_drugs,num_pids,significant
Not_Lineage_2,0.22620026708921115,0.01748740758143725,0.009024308339786579,0.026812526199216716,0.16374530893804778,0.5332476282921438,1.3814152512594597,239.75337861528436,0.3477896319240476,227.6324728715256,116.76787878770544,0.16843734402177407,1.9699079041266356,-0.09636291125150703,0.5487634454299293,0.7975583609793777,0.577663681584601,1.1011586143397734,0,measured,RIF,353,
RIF_AUC,0.006375183609197432,4.456965391897672e-05,5.6156454635553855e-06,5.037248756465062e-05,0.0070973577875608485,0.13019696442388545,0.8982474605367744,2185.26723204882,0.11519847294073468,308.81072957973544,270.57452839807763,0.3691525919975994,1.961050150723423,-0.007543090949836831,0.020293458168231693,0.9936450947581723,0.9799110682016812,1.0075716117268807,0,measured,RIF,353,
RIF_midpoint,0.2080719309214688,0.022094894339832173,0.008437190610844436,0.030813324637704757,0.17553724572780774,0.39459026885479137,1.1853434868410213,362.2417617479994,0.28294351227534426,250.2648677156968,148.00882508707167,0.2366586731361506,1.9665344100033113,-0.13712810303947187,0.5532719648824095,0.8121486160125174,0.575065135837873,1.1469750701023251,0,measured,RIF,353,
TTP_baseline,1.303897626929652,0.06300800131838008,0.024766676073580976,0.08860023326108042,0.2976579131504493,0.40617431766137974,4.380523981805265,347.5772975593135,0.2888506158588443,248.20318844465558,144.8013077162512,1.5694087688828477e-05,1.966812570258043,0.7184603017085714,1.8893349521507328,0.271471633174224,0.1511723122340023,0.48750228483774044,0,measured,RIF,353,1.0
bl_bmi,0.02086760330133185,0.00044647022985714127,9.757447414044176e-05,0.0005472971864689311,0.02339438365225575,0.22583130938887416,0.8919920101985563,854.4587705412625,0.18422706914009243,284.7185795299528,213.557869106342,0.3726483351105716,1.9627441982547746,-0.025049587483879473,0.06678479408654317,0.9793486185103293,0.9353964825320156,1.0253659645820432,0,measured,RIF,353,
diabetes,0.2807748886828138,0.08980235499865069,0.02374065376250972,0.1143343638865774,0.3381336479656785,0.27317779014030663,0.8303666031820448,629.9199034647336,0.21456374141603732,274.13056672476205,191.00736720130212,0.4066461358709458,1.963737096630899,-0.38323069944652216,0.9447804768121497,0.7551983200353265,0.38876490444621287,1.4670164309111045,0,measured,RIF,353,
fstrom1_baseline,0.20692289065440822,0.022708649439735936,0.006647284219614248,0.029577509800003992,0.17198113210467011,0.30247771354684005,1.2031720463874611,537.7146100606711,0.23223254448104785,267.963854983835,178.84067409574806,0.22943921297746903,1.964385529166174,-0.13091435654162187,0.5447601378504383,0.8130823438178438,0.579980882118003,1.1398701547093588,0,measured,RIF,353,
screen_sex,0.12379988243990864,0.02490242091105361,0.006895456003998748,0.03202772544851898,0.17896291640593864,0.2861289897442307,0.6917627680982544,585.926755519634,0.2224730116697956,271.37009735077237,185.47017891575183,0.48936033617744035,1.964020969160008,-0.22768703808338447,0.47528680296320175,0.8835566383906952,0.6217067235624799,1.2556922800687875,0,measured,RIF,353,
screen_years,-0.023542790826991636,3.368065454175717e-05,1.487783086008452e-05,4.9054413097177845e-05,0.0070038855713937705,0.4564566444621893,-3.361389986602341,295.2528195028369,0.3134021504847061,239.6342867325243,132.2759475458293,0.0008776387785409628,1.9680311732433824,-0.03732665596532411,-0.009758925688659156,1.0238221100040847,1.0098066992838137,1.0380320448226779,0,measured,RIF,353,1.0
F2,0.012778697143779476,0.014860737312771915,0.005569860130828197,0.020616259447961048,0.14358363224254025,0.38729721238276715,0.08899828583660434,372.0902437324804,0.27917392821510884,251.5805164439742,150.09627139726172,0.929131154459142,1.966359947033651,-0.2695584063475612,0.29511580063512016,0.9873026037316808,0.744445375227026,1.309386106452863,0,measured,INH,353,
INH_AUC,0.016767009346004173,0.0001163299421132998,2.4251530000463597e-05,0.0001413898564471122,0.011890746673237649,0.21542101610783257,1.4100888536917084,923.156519048798,0.17723983150931488,287.1572438908507,219.02674315300084,0.15885027449401365,1.9625370386490326,-0.006569021417417477,0.04010304010942582,0.98337277461184,0.9606904444036802,1.0065906447607467,0,measured,INH,353,
INH_midpoint,0.03463487778298532,0.028516474012343047,0.007722779779426505,0.036496679784417105,0.19104104214649037,0.27984545945687084,0.18129548181812824,606.5638621571416,0.21865566454845964,272.7024161969173,188.1243883225319,0.8561962151109919,1.963882667454174,-0.34054731366088953,0.4098170692268601,0.9659580446202192,0.663771663294434,1.4057167480387394,0,measured,INH,353,
Not_Lineage_2,0.25785019482485927,0.01729749243447214,0.008094897137237649,0.025662219476284377,0.16019431786516142,0.48358032665718587,1.6096088691603696,272.9498629644455,0.3259549334593783,235.2531527153302,126.35170161222348,0.10863916721839469,1.9686932299421558,-0.05752327423148573,0.5732236638812043,0.7727109795405525,0.5637053100865661,1.0592099226647849,0,measured,INH,353,
TTP_baseline,1.2837760538487821,0.06086760246281752,0.02385705703211373,0.08551989472933504,0.2924378476349035,0.4050150041900695,4.389910759607023,348.99378851034817,0.2882638284873998,248.4079871828384,145.11648286042671,1.5049074306525684e-05,1.9667846783837517,0.7086137757409319,1.8589383319566324,0.2769893963510073,0.15583799078829091,0.49232619916875936,0,measured,INH,353,1.0
bl_bmi,0.019872635706873937,0.0004288094326437617,8.50371566391631e-05,0.0005166811611708969,0.022730621662657994,0.20492023224716618,0.8742671450786067,1002.6397369961611,0.1700695421679422,289.6597964013175,224.7346026030417,0.3821821451636612,1.96233282027858,-0.024732409207095105,0.06447768062084298,0.9803235235684681,0.9375570397195782,1.025040792343835,0,measured,INH,353,
diabetes,0.2827777329324745,0.0904720831737785,0.025088661505548126,0.11639703339617824,0.3411700945220408,0.28655193196561163,0.8288467760594007,584.5826999403981,0.2227286165804544,271.2808869046658,185.2936796780256,0.407529400013525,1.9640303158659556,-0.38729067557566715,0.9528461414406162,0.7536872891076033,0.385641868717761,1.472984589694802,0,measured,INH,353,
fstrom1_baseline,0.17375390014966235,0.02191071089803535,0.00630136189754801,0.028422118192168295,0.16858860635336034,0.29717918895624684,1.030638451245487,552.5367345823885,0.22909648218714254,269.05839387800614,180.94635814591746,0.3031613198354062,1.9642666629282117,-0.15739907905977069,0.5049068793590954,0.8405037200476201,0.6035617768697304,1.1704626278319872,0,measured,INH,353,
screen_sex,0.10009782252599912,0.02121410266553397,0.0066891481366440795,0.02812622240673285,0.16770874278561881,0.3258266375993755,0.5968551243267838,480.1736291098605,0.2457535761910302,263.24478574702215,170.02969201500005,0.5508854148294005,1.9649166938617395,-0.22943588588002783,0.4296315309320261,0.9047489088832738,0.6507488313682144,1.2578902161136594,0,measured,INH,353,
screen_years,-0.02466414167357861,3.4049033249223726e-05,1.4301344165701002e-05,4.882708888711476e-05,0.006987638291090543,0.4340227673931963,-3.52968208228897,316.5811609550727,0.30266100180694766,243.3831296744294,137.59897736084386,0.000477758489656489,1.9674856334453938,-0.03841221962301218,-0.010916063724145043,1.0249708177257122,1.010975861334527,1.0391595065410653,0,measured,INH,353,1.0
EMB_AUC,0.013379095784321608,0.00025681889165158456,4.609044137882609e-05,0.00030444568107637155,0.017448371874658437,0.18544893297569492,0.7667819026572364,1184.9909139550778,0.1564377239854474,294.41753199477404,235.8254079716886,0.44336392921898715,1.9619679281121656,-0.02085405023153259,0.04761224180017581,0.9867100065056825,0.9535034441831288,1.0210730153917056,0,measured,EMB,353,
EMB_midpoint,0.254883506631923,0.03029321921120922,0.011419844174097625,0.042093724857776765,0.20516755313103668,0.38954280706492483,1.2423187913594391,369.00434487862935,0.28033883165336976,251.17394539989513,149.44779368404537,0.21490789325716683,1.9664136077572019,-0.14856076171519622,0.6583277749790422,0.7750067758521926,0.5177163492734598,1.1601632891441733,0,measured,EMB,353,
F2,0.010433304389581998,0.014865745928212503,0.005440287719654928,0.02048737657185593,0.14313412092109948,0.3781600109937696,0.07289180471044496,385.164349533003,0.2743948510892319,253.2484953622125,152.788736577517,0.9419300526389089,1.966142169323666,-0.2709887266224644,0.29185533540162845,0.9896209337391386,0.7468765747581956,1.3112602879689905,0,measured,EMB,353,
Not_Lineage_2,0.29338259276899736,0.01836178678206398,0.008061299140473283,0.026691795893886372,0.1633762402979282,0.45366005011882876,1.795748220389901,297.7574492850959,0.3120812531662713,240.09530228474816,132.9177262456696,0.07354834887336581,1.9679630432073618,-0.028135810275490614,0.6149009958134853,0.7457367726140424,0.5406944236710755,1.0285353606071557,0,measured,EMB,353,
TTP_baseline,1.2735288461616825,0.060269323882598896,0.02252579105933223,0.08354597464390887,0.2890432054968753,0.3862105837897157,4.406015508900969,373.601039967114,0.27860888403684464,251.77772643920844,150.41191912986707,1.3773678381708347e-05,1.9663340000493104,0.7051733637099369,1.841884328613428,0.279842356696521,0.15851844366564719,0.4940229211853786,0,measured,EMB,353,1.0
bl_bmi,0.021019052265717465,0.0004323067480135783,8.867023667360766e-05,0.0005239326592429729,0.02288957533994401,0.21194652096089123,0.9182805689294575,948.227019466232,0.17488108369076344,287.9804868583017,220.89404676887168,0.3587055098967429,1.9624689233704908,-0.023901028008070188,0.06593913253950512,0.9792003084072727,0.9361878459341656,1.0241889468540748,0,measured,EMB,353,
diabetes,0.29008285820679874,0.08952745557634183,0.023044742052012422,0.11334035569675466,0.3366605942143432,0.2659843281272202,0.8616477936295401,656.9654940847848,0.21010080631937425,275.68820671646523,194.19602236417578,0.3891957447773594,1.9635814856800786,-0.37097765155053936,0.9511433679641368,0.7482015703696671,0.38629908885294345,1.4491506867538668,0,measured,EMB,353,
fstrom1_baseline,0.1802760448086175,0.022075598259797706,0.006098504495139213,0.028377386238108225,0.16845588810756432,0.28546397267007834,1.0701676672382365,588.0512882947421,0.22207076879574614,271.51048693149147,185.74824547493847,0.28498289542854766,1.9640062822537327,-0.1505723777172707,0.5111244673345057,0.8350396712267937,0.5998207206484658,1.162499441114189,0,measured,EMB,353,
screen_sex,0.1102223345616355,0.022464745987564462,0.006914436722175924,0.029609663933812917,0.17207458828604796,0.31805024415604705,0.6405497503118098,498.047154407243,0.24130358123008874,264.79790941203413,172.88156079213243,0.5221098498060573,1.964738529795752,-0.22785923904270372,0.4483039081659747,0.895634982546849,0.6387105451828444,1.2559085301027224,0,measured,EMB,353,
screen_years,-0.024534519897001297,3.626067586305543e-05,1.5730567839426034e-05,5.251559596379567e-05,0.007246764516927238,0.4482795677093745,-3.385582605822603,302.69476942551216,0.30952557621066323,240.98727685881397,134.169573378027,0.0008040039996530498,1.9678320549306936,-0.038794935407945055,-0.010274104386057536,1.0248379677976867,1.010327064212729,1.0395572854005504,0,measured,EMB,353,1.0
EMB_AUC,-0.006189234414368829,0.0005704452466685908,0.0001337681413967967,0.0007086723261119474,0.02662090017471136,0.2423143680319977,-0.23249530908982258,762.2592115344698,0.1950507651423673,277.7212851556237,203.5572864326023,0.816215738545333,1.9630810061562212,-0.05844821791412552,0.04606974908538787,1.006208427301682,0.9549753512103993,1.0601900854191377,0,measured,"RIF,INH,EMB",353,
EMB_midpoint,0.20655733354134906,0.03262859069856034,0.013257397438559861,0.046327901385072194,0.2152391725153026,0.4198560340246723,0.9596642243486775,331.65444519365667,0.2957032431200533,242.994454782271,140.24248735066777,0.3379233185168181,1.967142555200479,-0.21684880225964007,0.6299634693423382,0.8133796261856607,0.5326112572910265,1.2421562767165186,0,measured,"RIF,INH,EMB",353,
F2,0.02218372980405183,0.015071934934317296,0.005573930266456007,0.02083166287632184,0.1443317805485744,0.38214920427305016,0.15369955057532161,379.35161278924403,0.2764891106485452,249.62365987006936,150.5546276273987,0.8779283679825782,1.9662371339422442,-0.2616067767185581,0.3059742363266617,0.9780605196745494,0.7364055917248111,1.2990156387942318,0,measured,"RIF,INH,EMB",353,
INH_AUC,0.015765251534181544,0.0002687761684431384,8.20715443177741e-05,0.00035358343090483827,0.018803814264793148,0.31553118326278073,0.8384071078440303,504.0988652176881,0.23985078216101285,262.26451128389925,172.51247460258995,0.40219946255803796,1.9646810758924442,-0.02117824650645395,0.05270874957481704,0.9843583695520346,0.9486562687920999,1.0214040971245508,0,measured,"RIF,INH,EMB",353,
INH_midpoint,0.005956424122132276,0.02886100689244665,0.008913347055971748,0.038071465516950787,0.195119105976198,0.3191315763454758,0.030527118768465873,495.48975088104015,0.24192550771136753,261.54869540230317,171.1864153853604,0.9756589578322781,1.9647632322155748,-0.3774064212026758,0.38931926944694034,0.994061280203098,0.6775179247064723,1.458496953017341,0,measured,"RIF,INH,EMB",353,
Not_Lineage_2,0.2793060297770703,0.018922024692059104,0.009548087508729484,0.0287883817844129,0.16967139353589603,0.5214218485030494,1.6461586361520615,246.89872397945604,0.34272010029045163,226.77283305521777,118.20410637500216,0.10100339820441209,1.9696187329813617,-0.0548819253822832,0.6134939849364238,0.756308414900087,0.541455722058309,1.056415871410966,0,measured,"RIF,INH,EMB",353,
RIF_AUC,0.006704360112494657,4.968375264778018e-05,7.1222078098426225e-06,5.7043367384617556e-05,0.007552705964395646,0.14812920410846217,0.8876765683848687,1742.2005516737925,0.12901788716670304,300.5037600494217,256.29642701272695,0.37483728122671145,1.9613265671354532,-0.008108962749236916,0.02151768297422623,0.9933180639687403,0.9787121707740403,1.0081419294359686,0,measured,"RIF,INH,EMB",353,
RIF_midpoint,0.14919433094210882,0.023922290589169913,0.009879994552954395,0.03413161829388945,0.18474744462072934,0.42677049117284377,0.8075582926107151,324.1286867356393,0.2991164267926701,241.81684790349811,138.49349901044772,0.41993713254145615,1.9673098433267648,-0.21426113538971836,0.512649797273936,0.8614017016284844,0.5989064935711921,1.2389461452386892,0,measured,"RIF,INH,EMB",353,
TTP_baseline,1.3066709235855123,0.06263107157332452,0.02540845980599393,0.08888648003951825,0.2981383572093974,0.4192073966905635,4.382766899959043,332.3776829407573,0.2953813499479423,243.10551344481794,140.40869963955228,1.5736422075972832e-05,1.967126878959368,0.7201949474701171,1.8931468997009073,0.27071980480520197,0.1505971482526653,0.4866573740878894,0,measured,"RIF,INH,EMB",353,1.0
bl_bmi,0.017552459531035222,0.0004527982094363837,9.957389122680795e-05,0.0005556912303707519,0.02357310396131048,0.22723813564201886,0.7445968744652091,845.8497930909302,0.18516221835230148,281.13300331614136,211.00259333514865,0.4567222738422403,1.9627725348333542,-0.028716181484996335,0.06382110054706677,0.9826006875417265,0.9381728231233211,1.02913246617309,0,measured,"RIF,INH,EMB",353,
diabetes,0.25087781160636186,0.0908574636506263,0.02613514836414054,0.11786378362690487,0.34331295289706865,0.2972383213351169,0.7307554506444139,552.3672702023608,0.22913162249878596,265.9628051243903,179.52309596254614,0.46523838021498287,1.9642679858217038,-0.4234808308872647,0.9252364540999884,0.7781174426709276,0.3964376686794479,1.5272684773008125,0,measured,"RIF,INH,EMB",353,
fstrom1_baseline,0.20953318286603959,0.02271171169386036,0.0063359392782899844,0.029258848948093344,0.1710521819448479,0.28827141443517296,1.2249664428928424,579.1746974325708,0.22376605675253775,267.814017287973,183.1324310881055,0.2210858176191649,1.964068363028389,-0.126424996118812,0.5454913618508912,0.810962728919014,0.5795569411939734,1.1347643362546838,0,measured,"RIF,INH,EMB",353,
screen_sex,0.16508387692003332,0.0269466271528208,0.0072172117846372045,0.03440441266361258,0.18548426527232054,0.2767613723415879,0.8900155313857152,617.1724294011107,0.2167682844555407,270.2283686922478,187.9393157603943,0.3738043394619871,1.9638151792918153,-0.19917293874153943,0.5293406925816061,0.8478225883580273,0.5889931692587372,1.2203930008810404,0,measured,"RIF,INH,EMB",353,
screen_years,-0.024076261140936264,3.692708666317658e-05,1.6393569684206757e-05,5.3867108670190235e-05,0.00733942154874553,0.4587424445781182,-3.280403091855574,293.23606848338574,0.31447802611295833,236.51683279629603,130.92003085172763,0.0011616650463980238,1.9680868814783041,-0.03852088040866152,-0.009631641873211009,1.0243684344175037,1.0096781754139417,1.0392724285644477,0,measured,"RIF,INH,EMB",353,1.0
