ROLLINGDB_ID,DB_OF_ORIGIN,Coll2014,Freschi2020,Lipworth2019,Shitikov2017,Stucki2016,F2,Lineage
SAMEA1119325,WHO_catalog_binary,BOV_AFRI,,"bovis,east_african_indian,ghana,mungi",,,0.0177081141735044,BOV_AFRI
SAMEA1119324,WHO_catalog_binary,3.1.2.2,3.1.1.i2,"east_african_indian,ghana,canetti",,,0.0187801824360579,3
SAMEA1119322,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana,mungi",,,0.0117216571570329,3
SAMEA1119321,WHO_catalog_binary,4.3.1,4.2.1.2.1.1.i2,lam,,4.3/LAM,0.0067973100007231,4
SAMEA1119311,WHO_catalog_binary,4.3.4.2.1,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,0.0072960424497015,4
SAMEA1119310,WHO_catalog_binary,4.3.4.2.1,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,0.0035015831626001,4
SAMEA1119308,WHO_catalog_binary,3.1.1,3.1.1.i1,"east_african_indian,ghana,mungi",,,0.0210837802848159,3
SAMEA1119304,WHO_catalog_binary,2.2.1.2,2.2.1.1.1,"beijing,canetti,mungi","lin2.2.1,asian_african_2/RD142",,0.0130180341574107,2
SAMEA1119303,WHO_catalog_binary,4.3.4.1,4.2.1.2.1.1.i3.2,"lam,east_african_indian",,4.3/LAM,0.0214018960068945,4
SAMEA1119301,WHO_catalog_binary,4.2.1,4.2.2.2.2,"ural,canetti",,4,0.0227005870841487,4
SAMEA1119300,WHO_catalog_binary,4.6.2,4.2.1.1.1.2.1.2,cameroon,,4,0.0079617333291374,4
SAMEA1119295,WHO_catalog_binary,4.3.4.2.1,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,0.0055271072096236,4
SAMEA1119289,WHO_catalog_binary,4.1.1.1,4.1.i1.2.1,xtype,,4,0.0067859756503226,4
SAMEA1119288,WHO_catalog_binary,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0188096197769716,1
SAMEA1119286,WHO_catalog_binary,3,3.1.1,east_african_indian,,,0.0132665094339622,3
SAMEA1119282,WHO_catalog_binary,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0152494729444834,4
SAMEA1119281,WHO_catalog_binary,4.3.4.1,4.2.1.2.1.1.i3.2,"lam,beijing,canetti,xtype",,4.3/LAM,0.0085494902568073,4
SAMEA1119278,WHO_catalog_binary,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0149536024587741,4
SAMEA1119277,WHO_catalog_binary,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0167434299647791,4
SAMEA1119272,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0184887459807073,4
SAMEA1119269,WHO_catalog_binary,2.2.1,2.2.1.1.1.i3,beijing,"lin2.2.1,central_asia",,0.0131444428216737,2
SAMEA1119266,WHO_catalog_binary,4.2.2,4.2.2.1,tur,,4,0.0243765235327207,4
SAMEA1119261,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana,mungi",,,0.0173727522096921,3
SAMEA1119260,WHO_catalog_binary,4.3.4.2,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,0.0034421715184893,4
SAMEA1119258,WHO_catalog_binary,4.6.2.2,4.2.1.1.1.2.1.1.1.1.1,cameroon,,4.6.2/Cameroon,0.006751208831311,4
SAMEA1119257,WHO_catalog_binary,4,4.2.1.2.1.2,,,4,0.0115689836504445,4
SAMEA1119255,WHO_catalog_binary,4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,0.0180713968300992,4
SAMEA1119253,WHO_catalog_binary,4.1.2.1,4.1.i1.1.1.1,"haarlem,microti",,4.1.2/Haarlem,0.0163893196965251,4
SAMEA1119250,WHO_catalog_binary,2.2.1,2.2.1.1.1.i3,"beijing,canetti,orygis","lin2.2.1,central_asia",,0.0122950819672131,2
SAMEA1119248,WHO_catalog_binary,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0153153153153153,4
SAMEA1119240,WHO_catalog_binary,3.1.1,3.1.1.i1,"east_african_indian,ghana",,,0.0118841583016037,3
SAMEA1119239,WHO_catalog_binary,3,3.1.1,east_african_indian,,,0.0147817598661274,3
SAMEA1119238,WHO_catalog_binary,4.1.1.1,4.1.i1.2.1,xtype,,4,0.0085880077369439,4
SAMEA1119235,WHO_catalog_binary,3,3.1.1,east_african_indian,,,0.0229601836814694,3
SAMEA1119232,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0080962469733656,4
SAMEA1119230,WHO_catalog_binary,4.6.2.1,4.2.1.1.1.2.1.1.1.2,cameroon,,4,0.0100845599749451,4
SAMEA1119229,WHO_catalog_binary,4.4,4.2.1.2.2.2,"stype,canetti",,4,0.0060220351741599,4
SAMEA1119228,WHO_catalog_binary,1.1.2,1.1.2,"indo_oceanic,suricattae,mungi",,,0.0196811434854315,1
SAMEA1119227,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana,mungi,canetti",,,0.014443097359127,3
SAMEA1119224,WHO_catalog_binary,3,3.1.1,"east_african_indian,beijing,mungi",,,0.0096779768419839,3
SAMEA1119220,WHO_catalog_binary,1.1.3,1.1.1.2.i1,"indo_oceanic,mungi",,,0.0220770858246711,1
SAMEA1119218,WHO_catalog_binary,3,3.1.1,"east_african_indian,canetti",,,0.011671529804085,3
SAMEA1119214,WHO_catalog_binary,3.1.2,3.1.1.i2,"east_african_indian,ghana,mungi",,,0.0147690655209452,3
SAMEA1119212,WHO_catalog_binary,4.1.2,4.1.i1.1.2,haarlem,,4,0.0165724686272631,4
SAMEA1119210,WHO_catalog_binary,4.6.2.2,4.2.1.1.1.2.1.1.1.1.2,cameroon,,4.6.2/Cameroon,0.008600552134211,4
SAMEA1119207,WHO_catalog_binary,3.1.1,3.1.1.i1,"east_african_indian,ghana",,,0.016992388397449,3
SAMEA1119206,WHO_catalog_binary,2.2.1,2.2.1.1.1.i1,"beijing,mungi",lin2.2.1,,0.0148859922025755,2
SAMEA1119205,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana,canetti,mungi",,,0.0108514190317195,3
SAMEA1119204,WHO_catalog_binary,3,3.1.1,"east_african_indian,mungi",,,0.0152020763811642,3
SAMEA1119201,WHO_catalog_binary,2.2.1.1,2.2.1.1.1,"beijing,canetti","lin2.2.1,pacific_RD150",,0.0127443054829045,2
SAMEA1119200,WHO_catalog_binary,4.3.2,4.2.1.2.1.1.i1,"lam,pinipedii",,4.3/LAM,0.0102244510443546,4
SAMEA1119198,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0065245759025663,4
SAMEA1119196,WHO_catalog_binary,4.5,4.2.1.1.2,,,4.5,0.005362121970401,4
SAMEA1119193,WHO_catalog_binary,2.2.1,2.2.1.1.2,"beijing,mungi","lin2.2.1,asia_ancestral_2",,0.0085948430941435,2
SAMEA1119191,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana",,,0.0138239479569018,3
SAMEA1119182,WHO_catalog_binary,3,3.1.1,east_african_indian,,,0.0177418416613344,3
SAMEA1119178,WHO_catalog_binary,3,3.1.1,"east_african_indian,westafrican1,mungi",,,0.0096063288754944,3
SAMEA1119177,WHO_catalog_binary,3,3.1.1,"east_african_indian,canetti",,,0.0153546712802768,3
SAMEA1119176,WHO_catalog_binary,4,4.2.1.2.1.2,"westafrican1,westafrican2",,4,0.0068565400843881,4
SAMEA1119171,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0055693802583244,4
SAMEA1119170,WHO_catalog_binary,3,3.1.1,east_african_indian,,,0.011754068716094,3
SAMEA1119169,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana",,,0.0107522238535279,3
SAMEA1119162,WHO_catalog_binary,3,3.1.1,"east_african_indian,mungi",,,0.0086239695624603,3
SAMEA1119161,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0032515038205169,4
SAMEA1119160,WHO_catalog_binary,3.1.1,3.1.1.i1,"east_african_indian,ghana",,,0.017549849767823,3
SAMEA1119158,WHO_catalog_binary,4.2.2,4.2.2.1,tur,,4,0.026328821393199,4
SAMEA1119157,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0055374592833876,4
SAMEA1119155,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana",,,0.005995067349649,3
SAMEA1119151,WHO_catalog_binary,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0091887046167637,4
SAMEA1119146,WHO_catalog_binary,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0197724305166946,1
SAMEA1119143,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana",,,0.0383820490109241,3
SAMEA1119141,WHO_catalog_binary,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0189289323004378,4
SAMEA1119135,WHO_catalog_binary,3,3.1.1,east_african_indian,,,0.0121438359400841,3
SAMEA1119134,WHO_catalog_binary,4.4.1.1,4.2.1.2.2.1.1,stype,,4,0.0113505747126436,4
SAMEA1119133,WHO_catalog_binary,3,3.1.1,"east_african_indian,indo_oceanic,ghana",,,0.0094412704560859,3
SAMEA1119132,WHO_catalog_binary,2.2.1,2.2.1.1.1,beijing,lin2.2.1,,0.0151346184483033,2
SAMEA1119131,WHO_catalog_binary,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0145631067961165,2
SAMEA1119130,WHO_catalog_binary,3,3.1.1,"east_african_indian,mungi",,,0.0090177133655394,3
SAMEA1119129,WHO_catalog_binary,1.2.1,1.2.1.1.1,indo_oceanic,,,0.0199928596929667,1
SAMEA1119127,WHO_catalog_binary,4.3.3,4.2.1.2.1.1.i4.1,"lam,canetti",,4.3/LAM,0.0063369397217928,4
SAMEA1119126,WHO_catalog_binary,1.1.2,1.1.2,"indo_oceanic,canetti,mungi",,,0.0204320361849801,1
SAMEA1119123,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana",,,0.0134037127098036,3
SAMEA1119121,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana,mungi",,,0.0135209300004989,3
SAMEA1119120,WHO_catalog_binary,4.9,4.2.1.1.1.1.1.1.i2,,,4.10/PGG3,0.0058717253839205,4
SAMEA1119119,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana,mungi",,,0.0132553606237816,3
SAMEA1119117,WHO_catalog_binary,2.2.1.1,2.2.1.1.1,"beijing,dassie","lin2.2.1,pacific_RD150",,0.0275109881165554,2
SAMEA1119115,WHO_catalog_binary,4.4.1.1,4.2.1.2.2.1.1,stype,,4,0.0081831365237207,4
SAMEA1119114,WHO_catalog_binary,1.2.2,1.2.2.2,"indo_oceanic,east_african_indian,canetti",,,0.0119970007498125,1
SAMEA1119112,WHO_catalog_binary,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0187141135606436,4
SAMEA1119111,WHO_catalog_binary,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0136878125822584,4
SAMEA1119108,WHO_catalog_binary,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0211130167366491,4
SAMEA1119107,WHO_catalog_binary,1.2.2,1.2.2.1,indo_oceanic,,,0.0188667012448132,1
SAMEA1119106,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana",,,0.0118779807432736,3
SAMEA1119103,WHO_catalog_binary,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.028265588003157,1
SAMEA1119100,WHO_catalog_binary,4.6.2.2,4.2.1.1.1.2.1.1.1.1.1,"cameroon,beijing",,4.6.2/Cameroon,0.0086920241985953,4
SAMEA1119098,WHO_catalog_binary,4.1.2,4.1.i1.1.1.2,haarlem,,4,0.0201764264264264,4
SAMEA1119097,WHO_catalog_binary,3,3.1.1,"east_african_indian,canetti,ghana,mungi",,,0.012449000941521,3
SAMEA1119096,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0095771095258739,4
SAMEA1119094,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana,mungi",,,0.0102662377660666,3
SAMEA1119093,WHO_catalog_binary,4.5,4.2.1.1.2,canetti,,4.5,0.0072685136416306,4
SAMEA1119092,WHO_catalog_binary,3,3.1.1,"east_african_indian,caprae,ghana,mungi",,,0.0084948644682987,3
SAMEA1119090,WHO_catalog_binary,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0153163041309119,4
SAMEA1119089,WHO_catalog_binary,4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,0.0188602005906605,4
SAMEA1119086,WHO_catalog_binary,4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,0.0224373576309795,4
SAMEA1119082,WHO_catalog_binary,1.1.2,1.1.2,indo_oceanic,,,0.0199448470467517,1
SAMEA1119080,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,mungi,,4.10/PGG3,0.0108262108262108,4
SAMEA1119075,WHO_catalog_binary,3,3.1.1,east_african_indian,,,0.0150140995350964,3
SAMEA1119074,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana,mungi",,,0.0122009284608975,3
SAMEA1119073,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0077140653124196,4
SAMEA1119069,WHO_catalog_binary,2.2.1,2.2.1.1.1.i1,"beijing,mungi",lin2.2.1,,0.0136059345033472,2
SAMEA1119068,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana,mungi",,,0.0074713758975354,3
SAMEA1119062,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0060626029654036,4
SAMEA1119058,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana",,,0.0174782689971025,3
SAMEA1119057,WHO_catalog_binary,4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,0.013927978638955,4
SAMEA1119053,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana",,,0.0133410672853828,3
SAMEA1119051,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana,stype,indo_oceanic",,,0.007162612580668,3
SAMEA1119050,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.010355653437046,4
SAMEA1119048,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana",,,0.0160205346078952,3
SAMEA1119045,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0094698571066204,4
SAMEA1119044,WHO_catalog_binary,1.1.2,1.1.2,indo_oceanic,,,0.024145270719702,1
SAMEA1119039,WHO_catalog_binary,4.9,4.2.1.1.1.1.1.1.i2,,,4.10/PGG3,0.007959972708665,4
SAMEA1119038,WHO_catalog_binary,1.1.2,1.1.2,indo_oceanic,,,0.0146027476222499,1
SAMEA1119037,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana",,,0.0325250471903586,3
SAMEA1119036,WHO_catalog_binary,3,3.1.2,"east_african_indian,mungi",,,0.0175138829560017,3
SAMEA1119032,WHO_catalog_binary,1.2.2,1.2.2.1,"indo_oceanic,ghana",,,0.0202355170546832,1
SAMEA1119025,WHO_catalog_binary,4.2.2,4.2.2.1,tur,,4,0.021062271062271,4
SAMEA1119024,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana,canetti,mungi",,,0.0114024201054917,3
SAMEA1119021,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana",,,0.0141201674944006,3
SAMEA1119019,WHO_catalog_binary,3,3.1.1,"east_african_indian,indo_oceanic",,,0.0116264294790343,3
SAMEA1119016,WHO_catalog_binary,2.2.1,2.2.1.1.1,beijing,"europe/russia_B0/W148_outbreak,lin2.2.1",,0.0095698099580192,2
SAMEA1119015,WHO_catalog_binary,3.1.2,3.1.1.i2,"east_african_indian,ghana,mungi",,,0.013215859030837,3
SAMEA1119014,WHO_catalog_binary,3.1.2.2,3.1.1.i2,"east_african_indian,ghana,canetti,mungi",,,0.0211835911230665,3
SAMEA1119013,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana",,,0.0138833796112653,3
SAMEA1119012,WHO_catalog_binary,4.3.4.2,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,0.0073554923322462,4
SAMEA1119009,WHO_catalog_binary,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0253798489092606,1
SAMEA1119008,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana,beijing,mungi",,,0.0175845859207242,3
SAMEA1119003,WHO_catalog_binary,4.1.1.1,4.1.i1.2.1,xtype,,4,0.0090288482713058,4
SAMEA1119000,WHO_catalog_binary,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0033157313029595,4
SAMEA1118997,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana",,,0.0330200048204386,3
SAMEA1118991,WHO_catalog_binary,4.4.1.2,4.2.1.2.2.1.2,"stype,canetti",,4,0.0128055287362162,4
SAMEA1118987,WHO_catalog_binary,4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,0.021832431423773,4
SAMEA1118986,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana",,,0.017972010802848,3
SAMEA1118983,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana,mungi",,,0.0107730555226707,3
SAMEA1118982,WHO_catalog_binary,3,3.1.1,"east_african_indian,beijing,mungi",,,0.013663967611336,3
SAMEA1118977,WHO_catalog_binary,1.1.3,1.1.1.2,indo_oceanic,,,0.014956872820701,1
SAMEA1118973,WHO_catalog_binary,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0067773167358229,4
SAMEA1118972,WHO_catalog_binary,4.1.1.3,4.1.i1.2.1,xtype,,4,0.019783564423402,4
SAMEA1118971,WHO_catalog_binary,4.3.4.2,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,0.0053901437371663,4
SAMEA1118970,WHO_catalog_binary,4.9,4.2.1.1.1.1.1.1.i2,,,4.10/PGG3,0.0076521316652496,4
SAMEA1118959,WHO_catalog_binary,3,3.1.1,"east_african_indian,mungi",,,0.0077405086619977,3
SAMEA1118956,WHO_catalog_binary,3,3.1.1,"east_african_indian,canetti,ghana",,,0.0106542271366044,3
SAMEA1118955,WHO_catalog_binary,3,3.1.1,"east_african_indian,mungi",,,0.0107261262432555,3
SAMEA1118953,WHO_catalog_binary,4.6.2.2,4.2.1.1.1.2.1.1.1.1,cameroon,,4.6.2/Cameroon,0.0044095713637247,4
SAMEA1118952,WHO_catalog_binary,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0050977060322854,4
SAMEA1118945,WHO_catalog_binary,3,3.1.1,east_african_indian,,,0.0146875777943739,3
SAMEA1118940,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,orygis,,4.10/PGG3,0.0058422590068159,4
SAMEA1118938,WHO_catalog_binary,4.1.1.1,4.1.i1.2.1,xtype,,4,0.009308408339103,4
SAMEA1118935,WHO_catalog_binary,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0213233989710839,4
SAMEA1118934,WHO_catalog_binary,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0168205387631212,1
SAMEA1118932,WHO_catalog_binary,3,3.1.1,"east_african_indian,canetti,pinipedii,ghana,mungi",,,0.0249911378943637,3
SAMEA1118929,WHO_catalog_binary,3,3.1.1,"east_african_indian,indo_oceanic,mungi",,,0.013361117921059,3
SAMEA1118925,WHO_catalog_binary,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.0139782560461504,4
SAMEA1118916,WHO_catalog_binary,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.011751299764974,4
SAMEA1118913,WHO_catalog_binary,3,3.1.1,"east_african_indian,canetti,ghana",,,0.0150657414170927,3
SAMEA1118912,WHO_catalog_binary,1.2.1,1.2.1.2,"indo_oceanic,mungi",,,0.0084430935494765,1
SAMEA1118911,WHO_catalog_binary,3.1.1,3.1.1.i1,"east_african_indian,mungi",,,0.0188204456094364,3
SAMEA1118910,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana",,,0.0118444846292947,3
SAMEA1118909,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana,mungi",,,0.0114465588782372,3
SAMEA1118908,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.005819592628516,4
SAMEA1118901,WHO_catalog_binary,3,3.1.1,"east_african_indian,beijing,mungi",,,0.0189774819430675,3
SAMEA1118896,WHO_catalog_binary,3,3.1.1,"east_african_indian,bcg,ghana,mungi",,,0.0150144243377917,3
SAMEA1118895,WHO_catalog_binary,2.2.1,2.2.1.1.1.i3,"beijing,canetti","lin2.2.1,central_asia",,0.0214701601164483,2
SAMEA1118892,WHO_catalog_binary,1.2.2,1.2.2.1,"indo_oceanic,ghana,mungi",,,0.0170353419781337,1
SAMEA1118891,WHO_catalog_binary,4.1.2.1,4.1.i1.1.1.1,haarlem,,4.1.2/Haarlem,0.013554660642373,4
SAMEA1118890,WHO_catalog_binary,4.1,4.1.i1.2.1,xtype,,4,0.0146581836327345,4
SAMEA1118887,WHO_catalog_binary,4.1.1.2,4.1.i1.2.1,xtype,,4,0.0683134819483709,4
SAMEA1118886,WHO_catalog_binary,3,3.1.1,"east_african_indian,beijing",,,0.009396493267461,3
SAMEA1118885,WHO_catalog_binary,4.9,4.2.1.1.1.1.1.1.i2,,,4.10/PGG3,0.0055381651817962,4
SAMEA1118884,WHO_catalog_binary,4.6.2.2,4.2.1.1.1.2.1.1.1.1.1,cameroon,,4.6.2/Cameroon,0.0079787234042553,4
SAMEA1118882,WHO_catalog_binary,2.2.1,2.2.1.1.1,beijing,"lin2.2.1,asian_african_2",,0.0091888011486001,2
SAMEA1118877,WHO_catalog_binary,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0264908002660164,1
SAMEA1118876,WHO_catalog_binary,4.3.4.2.1,4.2.1.2.1.1.i3.1,lam,,4.3/LAM,0.0039502791530601,4
SAMEA1118875,WHO_catalog_binary,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0267005721551176,1
SAMEA1118870,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana,mungi",,,0.0193761311615032,3
SAMEA1118869,WHO_catalog_binary,1.1.2,1.1.2,"indo_oceanic,mungi",,,0.0109122653862941,1
SAMEA1118868,WHO_catalog_binary,1.2.2,1.2.2.1,"indo_oceanic,canetti,mungi",,,0.0244871657179679,1
SAMEA1118866,WHO_catalog_binary,3,3.2.2,east_african_indian,,,0.0130139257294429,3
SAMEA1118865,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana",,,0.0118216238956668,3
SAMEA1118864,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana",,,0.015282392026578,3
SAMEA1118859,WHO_catalog_binary,3,3.1.1,"east_african_indian,canetti,ghana",,,0.0147946859903381,3
SAMEA1118857,WHO_catalog_binary,4.7,4,,,4.10/PGG3,0.006064782908339,4
SAMEA1118853,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana,mungi",,,0.0108220603537981,3
SAMEA1118852,WHO_catalog_binary,BOV_AFRI,,"orygis,canetti",,,0.0320369435024172,BOV_AFRI
SAMEA1118851,WHO_catalog_binary,1.2.2,1.2.2.1,"indo_oceanic,ghana,mungi",,,0.0198154749423359,1
SAMEA1118848,WHO_catalog_binary,2.2.1,2.2.1.1.1,"beijing,canetti,mungi",lin2.2.1,,0.0104193324315431,2
SAMEA1118847,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana,mungi,canetti",,,0.0093965643811481,3
SAMEA1118845,WHO_catalog_binary,3,3.1.1,east_african_indian,,,0.010235825388861,3
SAMEA1118840,WHO_catalog_binary,4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,0.0202000392233771,4
SAMEA1118838,WHO_catalog_binary,1.2.2,1.2.2.1,"indo_oceanic,uganda,mungi",,,0.0178127589063794,1
SAMEA1118835,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0062171209947393,4
SAMEA1118834,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0077715044835602,4
SAMEA1118832,WHO_catalog_binary,3,3.1.1,"east_african_indian,orygis,ghana,mungi",,,0.013783676026656,3
SAMEA1118831,WHO_catalog_binary,4.6.1.1,4.2.1.1.1.2.2.1.1.1.1,uganda,,4.6.1/Uganda,0.0085608027506841,4
SAMEA1118829,WHO_catalog_binary,4.6,4.2.1.1.1.2.2.2,"uganda,canetti",,4,0.0066247780357874,4
SAMEA1118827,WHO_catalog_binary,5,5,"westafrican1,ghana,canetti,mungi",,,0.0120009796718099,5
SAMEA1118824,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0104881000403388,4
SAMEA1118816,WHO_catalog_binary,4.4,4.2.1.2.2.2,"stype,canetti",,4,0.0040257165174547,4
SAMEA1118815,WHO_catalog_binary,3,3.2.1,"east_african_indian,suricattae,ghana,mungi",,,0.0198189548758743,3
SAMEA1118811,WHO_catalog_binary,3,3.1.1,"east_african_indian,mungi",,,0.0112448334548991,3
SAMEA1118808,WHO_catalog_binary,4.1.1.1,4.1.i1.2.1,xtype,,4,0.0095663600525624,4
SAMEA1118804,WHO_catalog_binary,4.3.4.2,4.2.1.2.1.1.i3.1,"lam,indo_oceanic",,4.3/LAM,0.0062504852861246,4
SAMEA1118802,WHO_catalog_binary,4.3.3,4.2.1.2.1.1.i4.1,lam,,4.3/LAM,0.0132129118581702,4
SAMEA1118801,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana,mungi",,,0.0139843279083785,3
SAMEA1118799,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana,mungi",,,0.0086283844094019,3
SAMEA1118797,WHO_catalog_binary,1.1.2,1.1.2,"indo_oceanic,mungi,east_african_indian",,,0.01954516872773,1
SAMEA1118793,WHO_catalog_binary,2.2.1,2.2.1.1.1,"beijing,canetti","lin2.2.1,asian_african_3",,0.0191661398196519,2
SAMEA1118785,WHO_catalog_binary,3.1.2.1,3.1.1.i2,"east_african_indian,ghana",,,0.017860895146039,3
SAMEA1118784,WHO_catalog_binary,4.6.2,4.2.1.1.1.2.1.2,cameroon,,4,0.0094586555621653,4
SAMEA1118783,WHO_catalog_binary,4.1.1.3,4.1.i1.2.1,"xtype,canetti",,4,0.0155657962109575,4
SAMEA1118779,WHO_catalog_binary,3.1.1,3.1.1.i1,"east_african_indian,ghana,mungi",,,0.010958904109589,3
SAMEA1118775,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana,mungi",,,0.0120197044334975,3
SAMEA1118769,WHO_catalog_binary,3,3.1.1,"east_african_indian,ghana,mungi",,,0.0084359325125399,3
SAMEA1118768,WHO_catalog_binary,4.7,4,,,4.10/PGG3,0.0060320321708382,4
SAMEA1118763,WHO_catalog_binary,4.7,4,,,4.10/PGG3,0.0057650732644727,4
SAMEA1118761,WHO_catalog_binary,3.1.2.2,3.1.1.i2,"east_african_indian,ghana,canetti",,,0.0126231374684421,3
SAMEA1118760,WHO_catalog_binary,4.3.3,4.2.1.2.1.1.i4.1,"lam,canetti",,4.3/LAM,0.0060408921933085,4
SAMEA1118759,WHO_catalog_binary,4.8,4.2.1.1.1.1.1.1.i1,,,4.10/PGG3,0.0172616712436249,4
