sample_id,phenotypic_category,phenotype
64714,WHO,0
64736,WHO,0
64747,WHO,0
64806,WHO,0
65109,WHO,1
65185,WHO,0
65217,WHO,1
65759,WHO,0
65773,WHO,0
76292,WHO,0
77906,WHO,0
78112,WHO,0
78167,WHO,0
79779,WHO,0
96743,WHO,0
96777,WHO,0
96811,WHO,0
96927,WHO,0
97425,WHO,0
97791,WHO,0
98004,WHO,0
120058,WHO,1
126382,WHO,0
126420,WHO,0
135209,WHO,0
135545,WHO,0
135721,WHO,0
135729,WHO,0
136206,WHO,0
136424,WHO,0
136854,WHO,0
137462,WHO,1
138079,WHO,1
139845,WHO,0
139874,WHO,0
140729,WHO,0
147367,ALL,0
147500,ALL,0
147616,ALL,1
147727,ALL,0
147766,ALL,0
148317,ALL,1
148354,ALL,1
148405,ALL,1
150433,WHO,0
150569,WHO,0
150633,WHO,0
151104,WHO,0
151147,WHO,0
151494,WHO,0
155567,WHO,1
165178,WHO,0
165489,WHO,0
165740,WHO,0
166575,WHO,1
166580,WHO,1
167335,WHO,0
167661,WHO,0
168434,WHO,0
168448,WHO,0
169499,WHO,0
169534,WHO,0
169723,WHO,0
170216,WHO,0
171579,WHO,0
171616,WHO,0
173387,WHO,0
173405,WHO,0
178070,WHO,1
178382,WHO,0
178605,WHO,0
179748,WHO,0
180355,WHO,0
180541,WHO,0
180585,WHO,0
181112,WHO,0
181401,WHO,0
181468,WHO,0
182325,WHO,0
182480,WHO,0
374954,ALL,0
703021,WHO,1
705371,WHO,0
708213,WHO,0
713449,WHO,0
739168,WHO,1
739190,WHO,1
810035,WHO,1
810233,WHO,1
810284,WHO,0
810398,WHO,0
810477,WHO,1
892529,WHO,0
917,WHO,0
6925,ALL,0
7019,ALL,1
7022,ALL,1
8562,ALL,1
13565,WHO,0
13885,WHO,0
14034,WHO,1
14430,WHO,0
15362,WHO,0
15440,WHO,1
16227,WHO,0
16746,WHO,0
19154,WHO,0
34298,WHO,1
34544,WHO,0
45563,WHO,0
45584,WHO,1
52427,WHO,0
52645,WHO,0
53443,WHO,1
53605,WHO,0
53643,WHO,0
53925,WHO,0
54095,WHO,0
54199,WHO,0
54397,WHO,0
54969,WHO,0
55018,WHO,0
55035,WHO,0
55516,WHO,0
55717,WHO,0
55796,WHO,0
55946,WHO,0
56036,WHO,0
56747,WHO,0
56982,WHO,0
57026,WHO,0
57783,WHO,1
61725,WHO,0
61879,WHO,1
61916,WHO,1
62039,WHO,1
62138,WHO,0
64812,WHO,0
64848,WHO,0
64907,WHO,0
65122,WHO,0
65192,WHO,0
65366,WHO,0
65465,WHO,0
65485,WHO,0
65578,WHO,0
77913,WHO,0
79755,WHO,0
85422,WHO,1
88105,WHO,1
97871,WHO,0
98041,WHO,0
107521,WHO,1
135182,WHO,0
135533,WHO,0
137193,WHO,0
137277,WHO,0
137791,WHO,0
137894,WHO,0
138043,WHO,0
138053,WHO,0
139548,WHO,0
139618,WHO,0
139620,WHO,0
140691,WHO,0
147886,ALL,0
147921,ALL,0
147956,ALL,1
148313,ALL,1
148486,ALL,1
150241,WHO,0
150570,WHO,0
150644,WHO,0
150725,WHO,0
150740,WHO,0
150864,WHO,0
151595,WHO,0
155623,WHO,0
164352,WHO,1
164469,WHO,0
164483,WHO,1
165963,WHO,0
166157,WHO,0
166307,WHO,1
166951,WHO,0
167052,WHO,1
168129,WHO,0
168224,WHO,1
168435,WHO,1
168853,WHO,0
169691,WHO,0
171597,WHO,0
171692,WHO,0
171729,WHO,0
171813,WHO,0
174363,WHO,0
174377,WHO,0
174392,WHO,0
178144,WHO,0
178356,WHO,0
179011,WHO,1
179560,WHO,0
179755,WHO,0
179781,WHO,0
179947,WHO,0
180474,WHO,0
181315,WHO,0
375014,ALL,0
375019,ALL,0
375021,ALL,0
699935,WHO,0
699977,WHO,0
705353,WHO,1
705476,WHO,0
705550,WHO,0
708217,WHO,0
725777,WHO,0
729292,WHO,1
739217,WHO,0
740963,WHO,0
808779,WHO,1
810363,WHO,0
812579,WHO,0
821021,WHO,0
871,WHO,1
9512,WHO,0
12319,WHO,0
12800,WHO,1
13759,WHO,0
15726,WHO,1
16317,WHO,0
17315,WHO,0
17447,WHO,0
17595,WHO,0
19115,WHO,0
19348,WHO,0
22435,ALL,0
36089,WHO,1
50355,WHO,1
52314,WHO,0
52340,WHO,0
52402,WHO,0
52686,WHO,0
53359,WHO,0
53488,WHO,1
54426,WHO,0
54670,WHO,1
55097,WHO,0
55104,WHO,0
55237,WHO,0
55318,WHO,0
55608,WHO,0
55617,WHO,0
55995,WHO,0
56256,WHO,0
56727,WHO,0
56876,WHO,0
56928,WHO,0
57246,WHO,0
57343,WHO,0
57396,WHO,0
57471,WHO,0
61761,WHO,0
61940,WHO,1
62092,WHO,0
64656,WHO,0
64816,WHO,0
65013,WHO,0
65062,WHO,0
65182,WHO,1
65318,WHO,0
65325,WHO,0
65436,WHO,1
65590,WHO,0
65655,WHO,0
65701,WHO,0
65721,WHO,0
65747,WHO,0
76274,WHO,1
79880,WHO,0
79895,WHO,0
80024,WHO,0
96856,WHO,0
97157,WHO,0
97305,WHO,0
97624,WHO,0
97694,WHO,0
107216,WHO,0
107304,WHO,1
107503,WHO,0
117634,WHO,1
126333,WHO,0
135215,WHO,0
136364,WHO,0
136672,WHO,0
136957,WHO,0
137552,WHO,1
137949,WHO,0
138073,WHO,0
138151,WHO,0
138171,WHO,1
139500,WHO,0
139738,WHO,0
140612,WHO,0
140686,WHO,0
140774,WHO,0
141201,WHO,1
141238,WHO,1
147461,ALL,0
147471,ALL,1
147477,ALL,1
150077,WHO,0
150252,WHO,0
150307,WHO,0
150542,WHO,0
150751,WHO,0
150846,WHO,0
151353,WHO,0
151561,WHO,0
154978,ALL,0
155497,WHO,0
155544,WHO,0
155565,WHO,1
166352,WHO,1
167444,WHO,0
167501,WHO,0
167847,WHO,0
169515,WHO,0
169632,WHO,0
169722,WHO,0
169780,WHO,1
169903,WHO,0
170134,WHO,1
170228,WHO,0
171269,WHO,0
171315,WHO,0
171602,WHO,0
171748,WHO,0
171911,WHO,0
171954,WHO,0
174367,WHO,0
178005,WHO,0
178642,WHO,1
179043,WHO,0
179498,WHO,0
179539,WHO,0
179558,WHO,0
179647,WHO,1
180383,WHO,0
181163,WHO,0
181183,WHO,0
181439,WHO,0
181547,WHO,0
181644,WHO,0
182323,WHO,0
374939,ALL,0
699970,WHO,0
707388,WHO,0
808738,WHO,0
810106,WHO,0
810135,WHO,0
810255,WHO,1
810357,WHO,0
810439,WHO,1
810494,WHO,1
812512,WHO,0
812523,WHO,0
843173,WHO,0
888302,WHO,1
892518,WHO,0
892556,WHO,0
892567,WHO,0
7007,ALL,1
8569,ALL,1
12862,WHO,0
13319,WHO,0
13412,WHO,0
13435,WHO,0
13509,WHO,0
15133,WHO,0
18737,WHO,0
18916,WHO,0
18921,WHO,0
19492,WHO,0
19833,WHO,0
22173,ALL,0
34300,WHO,1
34813,WHO,1
45542,WHO,0
47507,WHO,0
52745,WHO,0
53657,WHO,0
53953,WHO,0
54531,WHO,1
54941,WHO,0
55019,WHO,0
55125,WHO,0
55296,WHO,0
55638,WHO,0
55729,WHO,0
55834,WHO,0
56369,WHO,0
56674,WHO,0
56683,WHO,0
56697,WHO,0
57398,WHO,0
57579,WHO,1
58566,WHO,1
58600,WHO,0
58615,WHO,1
60359,WHO,1
61959,WHO,0
62018,WHO,1
64722,WHO,0
64829,WHO,0
65044,WHO,0
65347,WHO,0
65442,WHO,0
65457,WHO,1
65546,WHO,0
65576,WHO,0
65598,WHO,0
65651,WHO,0
65736,WHO,0
76271,WHO,0
78305,WHO,0
78334,WHO,0
78361,WHO,1
79777,WHO,0
79789,WHO,0
79872,WHO,0
79875,WHO,0
79998,WHO,0
96485,WHO,0
97148,WHO,0
97711,WHO,0
98007,WHO,0
98040,WHO,0
98103,WHO,0
101478,WHO,0
101681,WHO,0
107273,WHO,0
117702,WHO,1
135069,WHO,0
135193,WHO,1
135206,WHO,0
135427,WHO,0
136147,WHO,1
137571,WHO,1
137726,WHO,1
137937,WHO,1
139568,WHO,0
140497,WHO,0
140564,WHO,0
140821,WHO,0
147783,ALL,0
147856,ALL,0
147916,ALL,1
148046,ALL,1
148141,ALL,1
148183,ALL,0
148187,ALL,0
148265,ALL,0
150087,WHO,0
150357,WHO,0
150598,WHO,0
150657,WHO,0
150667,WHO,0
151079,WHO,0
151204,WHO,0
151265,WHO,0
151285,WHO,0
151329,WHO,0
151575,WHO,0
151711,WHO,0
155026,ALL,0
155480,WHO,1
155582,WHO,1
165090,WHO,1
165420,WHO,0
165741,WHO,0
165946,WHO,1
166088,WHO,1
166090,WHO,1
166954,WHO,1
167520,WHO,0
169059,WHO,0
169694,WHO,0
169787,WHO,0
169843,WHO,0
169929,WHO,0
170275,WHO,0
171346,WHO,0
171550,WHO,0
171937,WHO,0
173493,WHO,0
177229,WHO,0
178050,WHO,0
178572,WHO,0
179013,WHO,0
179587,WHO,0
179665,WHO,0
179839,WHO,1
180449,WHO,0
180504,WHO,0
180579,WHO,0
181210,WHO,0
181304,WHO,0
182077,WHO,0
182185,WHO,0
182413,WHO,0
182477,WHO,0
739228,WHO,1
808369,WHO,0
810226,WHO,0
6956,ALL,0
12049,WHO,0
13440,WHO,0
13895,WHO,0
14682,WHO,0
16858,WHO,0
18486,WHO,1
19195,WHO,1
34210,WHO,1
34235,WHO,0
45484,WHO,1
52338,WHO,0
52351,WHO,0
52479,WHO,0
52604,WHO,1
53565,WHO,0
53603,WHO,0
54124,WHO,0
54449,WHO,0
54563,WHO,0
55015,WHO,0
55606,WHO,0
55628,WHO,0
55640,WHO,0
55739,WHO,0
55886,WHO,0
56482,WHO,0
56602,WHO,0
56920,WHO,0
57521,WHO,0
57529,WHO,0
61914,WHO,1
62062,WHO,1
64686,WHO,0
64910,WHO,0
65135,WHO,0
65534,WHO,0
65562,WHO,0
65569,WHO,0
65706,WHO,0
78183,WHO,0
79776,WHO,0
79940,WHO,0
96692,WHO,0
97228,WHO,0
97447,WHO,0
98039,WHO,0
101636,WHO,0
107213,WHO,1
107265,WHO,1
107282,WHO,1
107330,WHO,1
117694,WHO,1
124954,WHO,0
135199,WHO,0
135205,WHO,0
135824,WHO,1
136198,WHO,0
136248,WHO,0
136612,WHO,0
137131,WHO,0
137549,WHO,0
138094,WHO,1
138150,WHO,1
139851,WHO,0
140539,WHO,0
141246,WHO,1
147211,ALL,1
147217,ALL,0
147634,ALL,0
147910,ALL,0
148015,ALL,1
148017,ALL,1
148295,ALL,1
150063,WHO,0
150393,WHO,0
150828,WHO,0
151219,WHO,0
151227,WHO,0
151389,WHO,0
151559,WHO,0
151736,WHO,0
151837,WHO,0
164642,WHO,1
165441,WHO,1
165472,WHO,1
166937,WHO,0
167210,WHO,0
168317,WHO,0
169617,WHO,1
169675,WHO,0
169743,WHO,1
169874,WHO,0
170156,WHO,0
170299,WHO,0
171244,WHO,0
171414,WHO,0
171517,WHO,0
171580,WHO,0
171909,WHO,0
174384,WHO,0
174893,ALL,0
177989,WHO,0
178013,WHO,0
178115,WHO,0
178502,WHO,0
178548,WHO,0
178615,WHO,1
178961,WHO,1
178997,WHO,1
179036,WHO,0
179574,WHO,0
179971,WHO,1
180453,WHO,0
180514,WHO,0
180574,WHO,0
181091,WHO,0
181187,WHO,0
181276,WHO,0
181424,WHO,0
181533,WHO,0
181593,WHO,1
182306,WHO,0
182357,WHO,0
182438,WHO,0
374650,ALL,0
374890,ALL,1
374920,ALL,1
374941,ALL,0
374989,ALL,0
699944,WHO,0
705363,WHO,0
739200,WHO,1
790042,WHO,0
808803,WHO,0
810069,WHO,0
810083,WHO,0
810279,WHO,1
843092,WHO,0
816,WHO,0
6920,ALL,0
6990,ALL,1
8595,ALL,1
12471,WHO,0
12682,WHO,0
12693,WHO,0
13421,WHO,0
13711,WHO,0
13884,WHO,0
15325,WHO,0
16295,WHO,1
16595,WHO,0
16652,WHO,0
17774,WHO,0
18426,WHO,0
18474,WHO,0
18781,WHO,0
22412,ALL,1
34191,WHO,1
34778,WHO,1
50149,WHO,0
52330,WHO,0
53792,WHO,0
53917,WHO,1
54583,WHO,1
54786,WHO,0
55336,WHO,0
55337,WHO,0
55406,WHO,0
55607,WHO,0
55618,WHO,0
55677,WHO,0
55705,WHO,0
55787,WHO,0
55799,WHO,0
56278,WHO,0
56702,WHO,0
56740,WHO,0
56828,WHO,0
56992,WHO,0
57022,WHO,0
57318,WHO,0
57383,WHO,0
57539,WHO,0
57626,WHO,0
57722,WHO,1
57790,WHO,0
61893,WHO,0
64620,WHO,0
64957,WHO,0
65071,WHO,1
65342,WHO,1
65375,WHO,1
65709,WHO,1
78078,WHO,1
78380,WHO,1
79876,WHO,0
85448,WHO,1
96355,WHO,0
96614,WHO,0
96646,WHO,0
96956,WHO,0
117717,WHO,0
119837,WHO,0
126407,WHO,0
135517,WHO,0
136154,WHO,0
136406,WHO,0
137281,WHO,0
137400,WHO,0
137740,WHO,0
137810,WHO,0
137860,WHO,0
138182,WHO,0
139490,WHO,0
139879,WHO,0
140488,WHO,1
140727,WHO,0
141204,WHO,0
147501,ALL,0
147559,ALL,1
147789,ALL,0
147792,ALL,1
147880,ALL,1
148016,ALL,0
148018,ALL,0
148076,ALL,0
148190,ALL,1
148262,ALL,0
148275,ALL,1
148283,ALL,1
148359,ALL,0
148393,ALL,0
148403,ALL,0
150217,WHO,0
150666,WHO,0
150869,WHO,0
151111,WHO,0
151579,WHO,0
151762,WHO,0
151818,WHO,0
155484,WHO,1
165415,WHO,1
167422,WHO,0
167567,WHO,0
168413,WHO,0
168535,WHO,0
168792,WHO,0
169053,WHO,0
169590,WHO,0
169853,WHO,0
169871,WHO,1
169971,WHO,0
170080,WHO,0
170414,WHO,0
171349,WHO,0
171369,WHO,0
171375,WHO,0
171484,WHO,1
171622,WHO,0
171823,WHO,0
171917,WHO,0
173480,WHO,0
178365,WHO,0
178606,WHO,1
178623,WHO,0
178957,WHO,0
179056,WHO,0
179065,WHO,0
179487,WHO,0
179534,WHO,0
179572,WHO,0
179577,WHO,1
179723,WHO,0
179951,WHO,1
180348,WHO,0
180362,WHO,0
180576,WHO,0
181175,WHO,0
181344,WHO,0
181351,WHO,0
181399,WHO,0
181467,WHO,0
181554,WHO,0
181637,WHO,0
182163,WHO,0
182186,WHO,0
374698,ALL,0
705437,WHO,0
707415,WHO,0
708239,WHO,0
810125,WHO,0
810184,WHO,0
810273,WHO,0
810410,WHO,0
810450,WHO,1
810460,WHO,1
811136,WHO,0
811142,WHO,0
812676,WHO,1
843033,WHO,0
842,WHO,1
9463,WHO,0
14587,WHO,1
17360,WHO,0
17540,WHO,0
17801,WHO,0
18216,WHO,0
19410,WHO,0
19872,WHO,0
22207,ALL,0
34178,WHO,1
34714,WHO,0
52455,WHO,0
52529,WHO,0
52550,WHO,0
52810,WHO,1
53619,WHO,0
54471,WHO,0
54512,WHO,0
54772,WHO,1
54837,WHO,0
55138,WHO,0
55490,WHO,0
55561,WHO,0
55603,WHO,0
55630,WHO,0
55653,WHO,0
55668,WHO,0
55770,WHO,0
55841,WHO,0
56284,WHO,0
56429,WHO,0
56750,WHO,0
57076,WHO,0
57138,WHO,0
57506,WHO,0
61783,WHO,0
64432,WHO,0
64647,WHO,0
64720,WHO,0
64777,WHO,0
64863,WHO,0
65316,WHO,0
65524,WHO,0
65702,WHO,0
76390,WHO,0
77900,WHO,0
78048,WHO,0
78276,WHO,0
79450,WHO,0
79878,WHO,0
96815,WHO,0
97235,WHO,0
97634,WHO,0
107365,WHO,1
115393,WHO,1
117617,WHO,1
117693,WHO,1
117768,WHO,0
126764,WHO,0
135216,WHO,0
135302,WHO,0
136228,WHO,0
136277,WHO,0
136352,WHO,0
136359,WHO,0
136693,WHO,0
136734,WHO,0
137059,WHO,0
137092,WHO,0
137351,WHO,0
138020,WHO,0
138137,WHO,0
138157,WHO,1
139502,WHO,0
139595,WHO,0
139655,WHO,0
139776,WHO,0
140751,WHO,1
140809,WHO,0
141221,WHO,0
146884,WHO,0
148238,ALL,1
148319,ALL,1
150089,WHO,0
150850,WHO,0
151272,WHO,0
151354,WHO,0
151363,WHO,0
155539,WHO,1
164447,WHO,0
164489,WHO,1
165938,WHO,0
166592,WHO,0
167114,WHO,0
167150,WHO,1
167334,WHO,0
167456,WHO,0
167770,WHO,0
168445,WHO,0
169569,WHO,0
169604,WHO,0
169671,WHO,1
169772,WHO,1
171361,WHO,0
171491,WHO,0
171529,WHO,0
171948,WHO,0
173254,WHO,0
173454,WHO,0
174395,WHO,0
174882,ALL,0
178449,WHO,0
179511,WHO,0
179631,WHO,0
179637,WHO,1
179825,WHO,0
179937,WHO,0
181101,WHO,0
181168,WHO,1
373590,WHO,0
373622,WHO,1
374617,ALL,0
374951,ALL,0
725676,WHO,0
741016,WHO,0
808744,WHO,0
808767,WHO,1
808801,WHO,1
810079,WHO,0
810111,WHO,0
810421,WHO,0
820971,WHO,0
888326,WHO,0
6919,ALL,0
6953,ALL,0
12038,WHO,0
12060,WHO,1
12283,WHO,0
13042,WHO,0
13931,WHO,0
14153,WHO,1
14429,WHO,0
15052,WHO,0
15557,WHO,0
16034,WHO,0
16332,WHO,1
16896,WHO,0
17046,WHO,1
38991,WHO,1
50047,WHO,0
50379,WHO,1
52380,WHO,0
52611,WHO,0
52625,WHO,0
52725,WHO,0
53768,WHO,0
53796,WHO,0
53802,WHO,0
53820,WHO,0
54418,WHO,1
54482,WHO,0
54575,WHO,0
54815,WHO,0
55651,WHO,0
55851,WHO,0
56012,WHO,0
56213,WHO,0
56560,WHO,0
57266,WHO,0
57663,WHO,0
57777,WHO,1
61678,WHO,0
64494,WHO,0
64648,WHO,1
64755,WHO,0
64785,WHO,0
64944,WHO,0
65292,WHO,0
65435,WHO,0
65483,WHO,0
65608,WHO,0
65628,WHO,0
65631,WHO,0
65704,WHO,0
65710,WHO,0
78164,WHO,0
78359,WHO,0
79847,WHO,0
79919,WHO,0
88125,WHO,1
95455,WHO,1
97356,WHO,0
97427,WHO,0
97664,WHO,1
97705,WHO,0
98038,WHO,0
98213,WHO,0
101696,WHO,0
107566,WHO,0
120066,WHO,1
124727,WHO,1
135020,WHO,0
135740,WHO,1
136225,WHO,0
136239,WHO,0
137326,WHO,1
137352,WHO,0
137600,WHO,0
137750,WHO,0
138071,WHO,0
138199,WHO,1
139572,WHO,0
139573,WHO,0
139721,WHO,0
139809,WHO,0
140490,WHO,0
140741,WHO,0
140785,WHO,0
141451,WHO,0
147550,ALL,0
147563,ALL,0
147587,ALL,0
147775,ALL,0
147805,ALL,0
147927,ALL,1
148267,ALL,0
148334,ALL,1
150931,WHO,0
151158,WHO,0
151274,WHO,0
151358,WHO,0
151591,WHO,0
155503,WHO,1
155663,WHO,0
164404,WHO,1
165034,WHO,0
165993,WHO,0
166578,WHO,1
167406,WHO,0
168195,WHO,0
168601,WHO,0
169131,WHO,0
169185,WHO,0
169210,WHO,0
169317,WHO,0
169498,WHO,0
169530,WHO,0
169591,WHO,0
169798,WHO,0
169968,WHO,0
170032,WHO,0
171391,WHO,0
171657,WHO,0
171670,WHO,0
171935,WHO,0
172379,WHO,0
172380,WHO,0
173545,WHO,0
173570,WHO,0
174249,WHO,0
174872,ALL,0
175709,WHO,0
178509,WHO,0
178520,WHO,1
178586,WHO,0
178974,WHO,1
179927,WHO,0
180450,WHO,0
181121,WHO,0
181167,WHO,0
181245,WHO,0
181620,WHO,0
182143,WHO,1
374499,ALL,0
705360,WHO,0
708243,WHO,0
740992,WHO,1
810032,WHO,0
810225,WHO,0
810396,WHO,0
810547,WHO,1
812607,WHO,1
843038,WHO,0
892519,WHO,0
817,WHO,1
6907,ALL,0
6908,ALL,0
14154,WHO,0
14729,WHO,0
14916,WHO,0
15062,WHO,0
15153,WHO,0
15431,WHO,0
16246,WHO,0
17050,WHO,0
19580,WHO,0
34608,WHO,1
34731,WHO,0
45509,WHO,0
50055,WHO,1
52592,WHO,0
52613,WHO,0
52629,WHO,0
52765,WHO,0
52829,WHO,0
53411,WHO,0
54101,WHO,0
54225,WHO,1
54849,WHO,0
54878,WHO,0
55092,WHO,0
55355,WHO,0
55518,WHO,0
55530,WHO,1
55589,WHO,0
56021,WHO,0
56034,WHO,0
56180,WHO,0
56303,WHO,0
56325,WHO,0
56424,WHO,0
56929,WHO,0
57000,WHO,0
57182,WHO,0
57345,WHO,0
57546,WHO,0
57650,WHO,0
57763,WHO,0
61752,WHO,0
62074,WHO,0
65047,WHO,0
65415,WHO,0
65481,WHO,0
65505,WHO,0
65508,WHO,0
65560,WHO,0
65609,WHO,0
65622,WHO,0
77967,WHO,0
78106,WHO,0
79834,WHO,0
79899,WHO,0
96510,WHO,0
96969,WHO,0
97671,WHO,0
97906,WHO,0
101602,WHO,0
101665,WHO,0
107289,WHO,1
107441,WHO,1
135320,WHO,0
136177,WHO,0
136503,WHO,0
136590,WHO,0
137582,WHO,0
137669,WHO,0
137756,WHO,1
138024,WHO,1
140813,WHO,1
147245,ALL,1
147342,ALL,1
147414,ALL,0
147725,ALL,0
147846,ALL,0
147850,ALL,0
147865,ALL,0
148001,ALL,0
148069,ALL,0
148399,ALL,1
150593,WHO,0
150717,WHO,0
150873,WHO,0
151112,WHO,0
151287,WHO,0
151508,WHO,0
151516,WHO,0
151527,WHO,0
151708,WHO,0
151803,WHO,0
154928,ALL,0
154975,ALL,1
164994,WHO,0
165137,WHO,1
165939,WHO,0
166089,WHO,1
168678,WHO,0
168969,WHO,0
169110,WHO,1
169571,WHO,0
169633,WHO,0
169644,WHO,0
169721,WHO,0
169878,WHO,0
170003,WHO,0
170027,WHO,0
171439,WHO,0
178049,WHO,0
178137,WHO,1
179820,WHO,0
180349,WHO,0
180537,WHO,0
181212,WHO,0
375015,ALL,0
705414,WHO,1
808731,WHO,0
810009,WHO,1
810242,WHO,0
810400,WHO,0
810483,WHO,1
810550,WHO,1
812633,WHO,1
812679,WHO,0
820833,WHO,0
888279,WHO,1
933861,WHO,1
921,WHO,0
6875,ALL,0
13849,WHO,0
15067,WHO,0
15091,WHO,0
17101,WHO,0
17411,WHO,0
17604,WHO,0
34406,WHO,0
45507,WHO,0
45594,WHO,0
50026,WHO,0
50363,WHO,0
50386,WHO,1
52373,WHO,0
52452,WHO,0
53514,WHO,0
53842,WHO,0
53893,WHO,0
54292,WHO,0
54522,WHO,0
54612,WHO,1
54626,WHO,0
54678,WHO,0
54944,WHO,0
55121,WHO,0
55283,WHO,0
55587,WHO,0
55926,WHO,0
56419,WHO,0
56623,WHO,0
56625,WHO,0
57274,WHO,0
57344,WHO,0
57348,WHO,0
57357,WHO,0
57748,WHO,1
60275,WHO,1
64790,WHO,0
64800,WHO,0
64814,WHO,0
64933,WHO,1
65016,WHO,0
65272,WHO,0
65426,WHO,1
65520,WHO,0
65570,WHO,0
65601,WHO,0
77965,WHO,0
96519,WHO,0
96698,WHO,0
96862,WHO,0
97287,WHO,0
97433,WHO,0
97561,WHO,0
98168,WHO,0
117670,WHO,1
126327,WHO,0
126332,WHO,0
135386,WHO,0
136494,WHO,0
136629,WHO,0
136703,WHO,0
136792,WHO,0
136797,WHO,0
137052,WHO,0
137231,WHO,0
137453,WHO,0
137491,WHO,0
138047,WHO,1
138197,WHO,0
139599,WHO,0
139671,WHO,0
139858,WHO,0
140494,WHO,0
140515,WHO,0
140773,WHO,0
147340,ALL,0
147419,ALL,1
147510,ALL,0
147857,ALL,0
148148,ALL,0
151089,WHO,0
151488,WHO,0
155487,WHO,0
165916,WHO,1
166055,WHO,1
166083,WHO,1
166114,WHO,0
166965,WHO,1
167137,WHO,0
168881,WHO,0
169100,WHO,0
169474,WHO,0
169521,WHO,0
169781,WHO,0
170087,WHO,0
171241,WHO,0
171358,WHO,0
171705,WHO,0
171837,WHO,0
173450,WHO,0
177996,WHO,0
178596,WHO,0
179455,WHO,0
179541,WHO,0
179545,WHO,0
179727,WHO,1
179735,WHO,1
179912,WHO,1
179936,WHO,0
179990,WHO,1
181145,WHO,0
181492,WHO,0
181619,WHO,0
181641,WHO,0
374620,ALL,0
375018,ALL,0
699911,WHO,0
707394,WHO,0
739203,WHO,0
740978,WHO,0
790206,WHO,1
808757,WHO,1
810041,WHO,0
811264,WHO,0
811265,WHO,0
821015,WHO,0
843087,WHO,0
13226,WHO,0
13294,WHO,0
14816,WHO,0
14823,WHO,0
14826,WHO,1
15098,WHO,0
15099,WHO,0
15353,WHO,1
17307,WHO,0
19037,WHO,0
19247,WHO,0
45488,WHO,1
45565,WHO,0
52369,WHO,0
52437,WHO,0
52527,WHO,0
52705,WHO,0
52827,WHO,0
53374,WHO,0
53466,WHO,1
53672,WHO,1
53710,WHO,0
54118,WHO,0
55034,WHO,0
55160,WHO,0
55441,WHO,0
55443,WHO,0
55444,WHO,0
55515,WHO,0
55747,WHO,0
55763,WHO,0
56502,WHO,0
56578,WHO,0
56765,WHO,0
56804,WHO,0
56819,WHO,0
56884,WHO,0
57005,WHO,0
57210,WHO,0
57339,WHO,0
57611,WHO,0
61982,WHO,1
64660,WHO,0
64783,WHO,0
64927,WHO,0
65091,WHO,0
65262,WHO,0
78158,WHO,0
78330,WHO,1
96690,WHO,0
96766,WHO,0
97027,WHO,0
97029,WHO,0
97059,WHO,0
97251,WHO,0
97413,WHO,0
97795,WHO,0
97876,WHO,0
107232,WHO,0
117571,WHO,0
117619,WHO,1
117735,WHO,1
126368,WHO,0
135340,WHO,0
136536,WHO,0
136636,WHO,0
137331,WHO,1
137450,WHO,1
137661,WHO,0
137847,WHO,0
137898,WHO,1
139563,WHO,0
140550,WHO,0
147355,ALL,0
147398,ALL,0
147435,ALL,0
147526,ALL,1
147539,ALL,0
147733,ALL,0
147788,ALL,0
148235,ALL,1
148247,ALL,0
150079,WHO,0
150213,WHO,0
150700,WHO,0
150872,WHO,0
151082,WHO,0
151180,WHO,0
151210,WHO,0
151259,WHO,0
151820,WHO,0
151833,WHO,0
151834,WHO,0
166060,WHO,1
166301,WHO,1
166306,WHO,0
168412,WHO,0
169102,WHO,0
169585,WHO,0
169648,WHO,0
169893,WHO,0
170034,WHO,0
170195,WHO,0
170332,WHO,0
171260,WHO,0
171274,WHO,0
171294,WHO,0
171610,WHO,0
171698,WHO,0
171702,WHO,0
171821,WHO,0
173270,WHO,0
173432,WHO,0
178559,WHO,0
179475,WHO,0
179582,WHO,0
179921,WHO,0
180374,WHO,0
180520,WHO,1
180545,WHO,0
180556,WHO,0
181314,WHO,0
374924,ALL,0
705434,WHO,0
739185,WHO,1
810070,WHO,0
810089,WHO,1
810244,WHO,1
810266,WHO,0
810434,WHO,0
810457,WHO,1
811275,WHO,0
812647,WHO,0
843174,WHO,1
888305,WHO,1
892527,WHO,1
6891,ALL,1
7018,ALL,1
12744,WHO,0
14910,WHO,0
15251,WHO,0
15507,WHO,0
15675,WHO,0
16567,WHO,0
16873,WHO,0
17441,WHO,1
17609,WHO,0
18189,WHO,0
18699,WHO,0
18909,WHO,0
21694,ALL,0
42127,WHO,0
52560,WHO,0
52667,WHO,0
54948,WHO,0
54989,WHO,0
55388,WHO,0
55517,WHO,0
55619,WHO,0
56062,WHO,0
56078,WHO,0
56113,WHO,0
56151,WHO,0
56208,WHO,0
56215,WHO,0
56269,WHO,0
56280,WHO,0
56537,WHO,0
56622,WHO,0
56654,WHO,0
56776,WHO,0
56863,WHO,0
56890,WHO,0
57006,WHO,0
57091,WHO,0
57304,WHO,0
57419,WHO,0
57455,WHO,0
57464,WHO,0
57560,WHO,0
58635,WHO,1
61768,WHO,0
64636,WHO,0
65080,WHO,0
65491,WHO,0
65507,WHO,0
65660,WHO,0
65778,WHO,0
77942,WHO,0
78184,WHO,0
95577,WHO,1
96548,WHO,0
97011,WHO,0
